True,True,,,
0.860765,0.940607,0.962237,-1,
0.870810,0.977656,0.951642,-1,
0.954471,0.941671,0.941209,-1,
0.905770,0.966462,0.990996,-1,
0.962823,0.958524,0.983984,-1,
0.947511,0.889645,0.942052,-1,
0.973675,0.970898,0.955208,-1,
0.938990,0.975302,0.988323,-1,
0.924527,0.996994,0.996159,-1,
0.800356,0.716131,0.893972,-1,
0.957397,0.935736,0.975993,-1,
0.962805,0.968747,0.969267,-1,
0.979077,0.862727,0.933087,-1,
0.969892,0.968453,0.970995,-1,
0.887453,0.900469,0.965148,-1,
0.869596,0.900067,0.953320,-1,
0.957566,0.912700,0.977172,-1,
0.833641,0.963545,0.994800,-1,
0.890197,0.883941,0.898759,-1,
0.977869,0.919165,0.991820,-1,
0.970030,0.946466,0.984610,-1,
0.921787,0.994405,0.980351,-1,
0.970938,0.890549,0.979454,-1,
0.948628,0.824357,0.888091,-1,
0.964892,0.946117,0.945656,-1,
0.908834,0.821896,0.933836,-1,
0.923817,0.971096,0.934015,-1,
0.963088,0.917646,0.935884,-1,
0.949119,0.973939,0.991223,-1,
0.951988,0.946626,0.980193,-1,
0.951579,0.966883,0.973029,-1,
0.909442,0.961715,0.980477,-1,
0.949456,0.712882,0.889081,-1,
0.959926,0.973316,0.987053,-1,
0.923999,0.965962,0.951131,-1,
0.945227,0.953434,0.963701,-1,
0.972944,0.878127,0.982081,-1,
0.930985,0.954403,0.965899,-1,
0.882472,0.915401,0.972585,-1,
0.752206,0.790563,0.912591,-1,
0.947584,0.902127,0.988638,-1,
0.962066,0.874462,0.823987,-1,
0.972953,0.980927,0.995536,-1,
0.940605,0.728484,0.956882,-1,
0.842041,0.765021,0.929134,-1,
0.983073,0.889373,0.973515,-1,
0.963035,0.940361,0.983955,-1,
0.837295,0.961495,0.959001,-1,
0.893041,0.769616,0.763665,-1,
0.953176,0.907114,0.912141,-1,
0.970371,0.975335,0.991160,-1,
0.925194,0.936624,0.976030,-1,
0.867196,0.694562,0.869869,-1,
0.967794,0.858877,0.939274,-1,
0.954501,0.948764,0.987311,-1,
0.911455,0.942771,0.890324,-1,
0.807309,0.441799,0.988278,-1,
0.876677,0.940440,0.971383,-1,
0.924875,0.990621,0.988676,-1,
0.857029,0.909963,0.978066,-1,
0.905923,0.990272,0.985865,-1,
0.962620,0.984526,0.992796,-1,
0.898734,0.944568,0.989488,-1,
0.979800,0.916138,0.942656,-1,
0.948238,0.990306,0.990457,-1,
0.630740,0.767296,0.798497,-1,
0.962532,0.919869,0.929124,-1,
0.954053,0.769120,0.958982,-1,
0.939376,0.989512,0.986158,-1,
0.949472,0.837361,0.898188,-1,
0.946194,0.890535,0.921812,-1,
0.951309,0.966678,0.989979,-1,
0.931862,0.824650,0.916989,-1,
0.919653,0.922361,0.971871,-1,
0.965114,0.977753,0.980739,-1,
0.931239,0.970071,0.984112,-1,
0.953673,0.836229,0.897393,-1,
0.968317,0.941975,0.987038,-1,
0.983360,0.952116,0.973271,-1,
0.943632,0.921739,0.953591,-1,
0.792743,0.925710,0.955064,-1,
0.899541,0.966079,0.977797,-1,
0.941122,0.978464,0.976078,-1,
0.919328,0.776923,0.931844,-1,
0.941277,0.953927,0.951902,-1,
0.992999,0.905434,0.979542,-1,
0.974730,0.962651,0.985654,-1,
0.963899,0.979510,0.983314,-1,
0.983333,0.962619,0.945192,-1,
0.953126,0.844164,0.955956,-1,
0.950977,0.931325,0.956001,-1,
0.966760,0.891850,0.903385,-1,
0.925461,0.960927,0.976287,-1,
0.913034,0.981336,0.959291,-1,
0.898762,0.918675,0.899262,-1,
0.933205,0.887593,0.957721,-1,
0.885874,0.702947,0.973222,-1,
0.787452,0.897180,0.846988,-1,
0.877967,0.973575,0.870350,-1,
0.974495,0.838382,0.980574,-1,
0.916356,0.950753,0.916448,-1,
0.922213,0.980153,0.991705,-1,
0.909650,0.840924,0.963699,-1,
0.935332,0.975123,0.983046,-1,
0.951583,0.921182,0.913355,-1,
0.953704,0.943739,0.917294,-1,
0.960922,0.992583,0.994955,-1,
0.943078,0.955612,0.971222,-1,
0.987099,0.828090,0.967161,-1,
0.940702,0.883119,0.944306,-1,
0.920886,0.946027,0.967890,-1,
0.810135,0.962579,0.973708,-1,
0.960551,0.730992,0.932178,-1,
0.969423,0.982342,0.987632,-1,
0.974896,0.805933,0.866154,-1,
0.846645,0.897806,0.983593,-1,
0.964220,0.791225,0.961233,-1,
0.898371,0.828428,0.969180,-1,
0.964550,0.994540,0.991722,-1,
0.933000,0.977530,0.965323,-1,
0.937236,0.761360,0.959008,-1,
0.892219,0.976592,0.946478,-1,
0.974551,0.846619,0.971853,-1,
0.944845,0.950018,0.992475,-1,
0.929296,0.977905,0.975928,-1,
0.948201,0.809929,0.901286,-1,
0.964189,0.903692,0.943442,-1,
0.980313,0.948408,0.970185,-1,
0.969253,0.993314,0.995335,-1,
0.977517,0.980112,0.991254,-1,
0.858587,0.970934,0.984342,-1,
0.977393,0.987504,0.992021,-1,
0.944287,0.894629,0.926539,-1,
0.970152,0.905100,0.949783,-1,
0.792099,0.935682,0.981745,-1,
0.961570,0.926009,0.953158,-1,
0.917886,0.964116,0.989140,-1,
0.849688,0.832682,0.845944,-1,
0.916436,0.667224,0.913553,-1,
0.969882,0.767453,0.884648,-1,
0.950389,0.984723,0.976211,-1,
0.966837,0.980998,0.991470,-1,
0.935743,0.965275,0.924275,-1,
0.982819,0.975984,0.987334,-1,
0.909639,0.854720,0.939903,-1,
0.929990,0.931740,0.984106,-1,
0.904967,0.959984,0.975031,-1,
0.968422,0.951949,0.965083,-1,
0.912091,0.974409,0.997756,-1,
0.934719,0.964775,0.966880,-1,
0.887601,0.536255,0.902156,-1,
0.960016,0.940371,0.989198,-1,
0.983702,0.870417,0.935476,-1,
0.912308,0.925844,0.967276,-1,
0.897678,0.952904,0.989550,-1,
0.894271,0.951328,0.979858,-1,
0.942924,0.968225,0.988512,-1,
0.799683,0.921091,0.953418,-1,
0.960152,0.986362,0.989205,-1,
0.979771,0.939620,0.962420,-1,
0.931184,0.973887,0.983632,-1,
0.921191,0.966920,0.967455,-1,
0.937301,0.956147,0.919928,-1,
0.932034,0.931471,0.918312,-1,
0.988791,0.992596,0.899216,-1,
0.969077,0.944190,0.964051,-1,
0.919532,0.860296,0.944732,-1,
0.960361,0.945733,0.979046,-1,
0.941118,0.924245,0.986118,-1,
0.963738,0.947449,0.975240,-1,
0.954199,0.993142,0.987495,-1,
0.947178,0.833383,0.912438,-1,
0.952886,0.952907,0.906560,-1,
0.967238,0.988135,0.965299,-1,
0.979623,0.968066,0.993923,-1,
0.940612,0.945696,0.935471,-1,
0.963638,0.964393,0.982934,-1,
0.969464,0.973377,0.947500,-1,
0.881104,0.921813,0.966411,-1,
0.936697,0.862740,0.952252,-1,
0.962483,0.813611,0.930163,-1,
0.954371,0.925334,0.985522,-1,
0.948239,0.910677,0.929773,-1,
0.804854,0.823093,0.932827,-1,
0.929093,0.872516,0.955041,-1,
0.964900,0.798402,0.951565,-1,
0.981763,0.968418,0.965924,-1,
0.947632,0.945311,0.966856,-1,
0.975545,0.923801,0.929625,-1,
0.980139,0.956744,0.959551,-1,
0.949801,0.943100,0.990410,-1,
0.962123,0.973331,0.978451,-1,
0.945652,0.961310,0.974378,-1,
0.901941,0.839299,0.939151,-1,
0.954960,0.967408,0.984013,-1,
0.927641,0.871342,0.924086,-1,
0.955400,0.828622,0.818045,-1,
0.910815,0.945020,0.983893,-1,
0.955846,0.938383,0.987986,-1,
0.956849,0.915887,0.967573,-1,
0.968120,0.935755,0.961394,-1,
0.942170,0.875698,0.954968,-1,
0.943369,0.967714,0.983424,-1,
0.898887,0.927102,0.981451,-1,
0.978148,0.934988,0.965102,-1,
0.924903,0.927991,0.932486,-1,
0.950949,0.917298,0.978868,-1,
0.932119,0.689206,0.894627,-1,
0.940791,0.721252,0.948936,-1,
0.944906,0.727650,0.962315,-1,
0.968764,0.882070,0.780942,-1,
0.936824,0.893357,0.958143,-1,
0.962824,0.862006,0.942452,-1,
0.934658,0.939223,0.995829,-1,
0.991000,0.945782,0.965087,-1,
0.957604,0.823106,0.890083,-1,
0.946574,0.903599,0.968710,-1,
0.947209,0.682813,0.860174,-1,
0.940105,0.978396,0.961559,-1,
0.947426,0.952346,0.916172,-1,
0.979137,0.774576,0.890583,-1,
0.954420,0.862125,0.903563,-1,
0.972135,0.969235,0.993888,-1,
0.965194,0.823380,0.962587,-1,
0.965357,0.982290,0.987510,-1,
0.951678,0.961803,0.957660,-1,
0.912675,0.975185,0.970698,-1,
0.960751,0.974543,0.969704,-1,
0.971225,0.896590,0.891357,-1,
0.975911,0.909935,0.971749,-1,
0.949203,0.717571,0.918887,-1,
0.942834,0.975682,0.987460,-1,
0.950776,0.975992,0.996321,-1,
0.977444,0.960257,0.969683,-1,
0.951922,0.969266,0.986857,-1,
0.925475,0.830084,0.988781,-1,
0.899381,0.822904,0.927794,-1,
0.962481,0.978716,0.994014,-1,
0.973260,0.834845,0.931927,-1,
0.941882,0.977705,0.979579,-1,
0.988758,0.894956,0.787100,-1,
0.989281,0.801579,0.956755,-1,
0.945924,0.913943,0.949938,-1,
0.973304,0.954902,0.984397,-1,
0.945271,0.968513,0.993082,-1,
0.975285,0.981851,0.994064,-1,
0.919513,0.918592,0.916272,-1,
0.952975,0.951712,0.964864,-1,
0.957190,0.942573,0.984714,-1,
0.941429,0.980455,0.979915,-1,
0.975369,0.938922,0.909882,-1,
0.925749,0.990984,0.889850,-1,
0.945387,0.963960,0.921861,-1,
0.901193,0.952497,0.991574,-1,
0.962449,0.832732,0.863923,-1,
0.879645,0.888225,0.972008,-1,
0.918992,0.967167,0.965896,-1,
0.935720,0.869448,0.955831,-1,
0.989190,0.931139,0.955638,-1,
0.954146,0.921619,0.987867,-1,
0.973656,0.639064,0.901396,-1,
0.981602,0.934901,0.926733,-1,
0.827847,0.914317,0.964481,-1,
0.977095,0.966765,0.972511,-1,
0.930414,0.800979,0.887834,-1,
0.910623,0.968989,0.993312,-1,
0.882955,0.961427,0.981276,-1,
0.915405,0.818408,0.914065,-1,
0.950381,0.955784,0.976680,-1,
0.973699,0.985446,0.954533,-1,
0.915138,0.975611,0.983111,-1,
0.967441,0.928514,0.967907,-1,
0.958259,0.941363,0.921392,-1,
0.955719,0.955982,0.978871,-1,
0.920137,0.986207,0.994652,-1,
0.945369,0.863917,0.909346,-1,
0.948671,0.806384,0.902605,-1,
0.935078,0.819664,0.924743,-1,
0.969778,0.624202,0.799597,-1,
0.943201,0.959449,0.975704,-1,
0.930685,0.879948,0.946606,-1,
0.970901,0.981280,0.986124,-1,
0.938689,0.978827,0.982027,-1,
0.951840,0.934573,0.990235,-1,
0.931153,0.773423,0.940412,-1,
0.973559,0.955068,0.970652,-1,
0.970683,0.943023,0.911740,-1,
0.950564,0.963705,0.977210,-1,
0.966513,0.943613,0.971324,-1,
0.957039,0.874847,0.958342,-1,
0.863188,0.805112,0.873403,-1,
0.882909,0.984826,0.993193,-1,
0.937137,0.959533,0.981364,-1,
0.953059,0.892120,0.971870,-1,
0.958409,0.536195,0.872074,-1,
0.950991,0.921226,0.938704,-1,
0.953034,0.931082,0.929131,-1,
0.934253,0.817904,0.903354,-1,
0.944728,0.933514,0.912563,-1,
0.926289,0.960804,0.979560,-1,
0.980166,0.719115,0.878697,-1,
0.944803,0.978505,0.979843,-1,
0.927732,0.974998,0.979601,-1,
0.896443,0.988174,0.992731,-1,
0.921638,0.911931,0.947876,-1,
0.960618,0.981338,0.993867,-1,
0.977837,0.922412,0.943787,-1,
0.959275,0.857229,0.981265,-1,
0.813934,0.949275,0.961356,-1,
0.976443,0.944043,0.985308,-1,
0.962320,0.882493,0.955174,-1,
0.974511,0.963272,0.975186,-1,
0.973286,0.958904,0.994207,-1,
0.899109,0.889014,0.889295,-1,
0.947389,0.957863,0.967089,-1,
0.969066,0.912407,0.901716,-1,
0.750106,0.856790,0.880526,-1,
0.963834,0.761252,0.980093,-1,
0.913646,0.821458,0.980211,-1,
0.940348,0.824439,0.941086,-1,
0.798643,0.902376,0.984111,-1,
0.929134,0.990166,0.989950,-1,
0.946437,0.927010,0.978805,-1,
0.978208,0.973433,0.990001,-1,
0.954859,0.920243,0.976013,-1,
0.962147,0.946932,0.920753,-1,
0.908781,0.559183,0.926566,-1,
0.944322,0.909465,0.984759,-1,
0.964315,0.963870,0.973629,-1,
0.912441,0.914277,0.992870,-1,
0.945865,0.938126,0.990920,-1,
0.886225,0.982097,0.938704,-1,
0.951067,0.904091,0.978813,-1,
0.908516,0.746478,0.946111,-1,
0.920754,0.934809,0.960536,-1,
0.966552,0.648533,0.925383,-1,
0.957132,0.922963,0.927207,-1,
0.963399,0.995235,0.993899,-1,
0.974266,0.926819,0.934891,-1,
0.903576,0.904063,0.941540,-1,
0.835523,0.953100,0.946267,-1,
0.964560,0.886209,0.964915,-1,
0.974286,0.924920,0.936936,-1,
0.958226,0.851871,0.970154,-1,
0.974183,0.959592,0.937612,-1,
0.928074,0.997335,0.993474,-1,
0.976563,0.978030,0.976922,-1,
0.930050,0.972033,0.986371,-1,
0.899401,0.843655,0.816641,-1,
0.964548,0.938882,0.964846,-1,
0.956184,0.997000,0.965893,-1,
0.955769,0.929854,0.979931,-1,
0.892744,0.967080,0.948340,-1,
0.626045,0.935968,0.972881,-1,
0.960780,0.981778,0.962618,-1,
0.961510,0.932540,0.966300,-1,
0.948600,0.980855,0.986344,-1,
0.968127,0.940991,0.980764,-1,
0.979600,0.957027,0.987729,-1,
0.956463,0.907533,0.902753,-1,
0.942147,0.985118,0.983996,-1,
0.958861,0.952021,0.964828,-1,
0.822172,0.901754,0.989492,-1,
0.834570,0.931325,0.976218,-1,
0.978482,0.995073,0.961695,-1,
0.933568,0.921191,0.955497,-1,
0.982097,0.975177,0.989630,-1,
0.961528,0.988079,0.962503,-1,
0.740274,0.914955,0.922310,-1,
0.949147,0.991411,0.990077,-1,
0.942490,0.896739,0.949679,-1,
0.982402,0.794381,0.924855,-1,
0.871168,0.980471,0.977438,-1,
0.935049,0.936265,0.970255,-1,
0.973257,0.922909,0.953185,-1,
0.959867,0.916772,0.910368,-1,
0.978182,0.967321,0.988074,-1,
0.943533,0.973325,0.992943,-1,
0.882665,0.913760,0.932554,-1,
0.898827,0.943727,0.976273,-1,
0.945520,0.978480,0.997401,-1,
0.973354,0.907735,0.977805,-1,
0.945349,0.956472,0.956034,-1,
0.966283,0.947098,0.995009,-1,
0.951239,0.943508,0.966473,-1,
0.961694,0.968248,0.944999,-1,
0.667505,0.797365,0.979648,-1,
0.907691,0.824686,0.922968,-1,
0.968493,0.893165,0.964129,-1,
0.894150,0.870256,0.943379,-1,
0.994144,0.962936,0.916198,-1,
0.930717,0.966072,0.991779,-1,
0.966270,0.972046,0.982273,-1,
0.916689,0.839352,0.974880,-1,
0.926322,0.952887,0.957009,-1,
0.943288,0.954246,0.962018,-1,
0.962932,0.976921,0.985979,-1,
0.923788,0.798874,0.926066,-1,
0.950078,0.946141,0.907143,-1,
0.978828,0.866606,0.988088,-1,
0.969896,0.905050,0.968819,-1,
0.955137,0.968536,0.986388,-1,
0.984532,0.909057,0.952012,-1,
0.953577,0.909542,0.889513,-1,
0.967283,0.960913,0.969907,-1,
0.927846,0.933359,0.981510,-1,
0.956441,0.900719,0.943493,-1,
0.951663,0.947945,0.978317,-1,
0.917027,0.929027,0.916881,-1,
0.953826,0.983150,0.940131,-1,
0.940670,0.890294,0.901735,-1,
0.907213,0.914423,0.945337,-1,
0.981312,0.974285,0.937754,-1,
0.906037,0.996655,0.995313,-1,
0.980718,0.981789,0.983870,-1,
0.941796,0.782442,0.955694,-1,
0.965264,0.984495,0.979592,-1,
0.770273,0.913704,0.901957,-1,
0.917626,0.924969,0.916834,-1,
0.955221,0.797228,0.893477,-1,
0.958308,0.716538,0.924966,-1,
0.922634,0.812340,0.946950,-1,
0.980554,0.979344,0.975564,-1,
0.975165,0.790739,0.917623,-1,
0.958763,0.997378,0.996252,-1,
0.966868,0.932481,0.973912,-1,
0.981632,0.970896,0.967113,-1,
0.861038,0.938025,0.971900,-1,
0.841678,0.804284,0.920971,-1,
0.985841,0.945723,0.952481,-1,
0.980025,0.969434,0.962547,-1,
0.951748,0.964852,0.972835,-1,
0.848493,0.824955,0.788471,-1,
0.968140,0.948873,0.947156,-1,
0.987501,0.963704,0.985260,-1,
0.939734,0.958212,0.988853,-1,
0.971111,0.950684,0.962854,-1,
0.929062,0.945808,0.982810,-1,
0.969186,0.973849,0.884492,-1,
0.910083,0.945645,0.980703,-1,
0.894728,0.975036,0.901585,-1,
0.918609,0.942746,0.906903,-1,
0.945093,0.933233,0.967580,-1,
0.951530,0.987814,0.968845,-1,
0.959863,0.935234,0.941194,-1,
0.968625,0.938851,0.953395,-1,
0.842065,0.958241,0.954389,-1,
0.970015,0.956612,0.897548,-1,
0.909354,0.973734,0.982713,-1,
0.950838,0.974898,0.987361,-1,
0.962376,0.931685,0.958823,-1,
0.874795,0.905709,0.887134,-1,
0.980961,0.840167,0.857520,-1,
0.929164,0.980630,0.919295,-1,
0.937200,0.968590,0.986779,-1,
0.974318,0.850135,0.907256,-1,
0.937640,0.984504,0.981438,-1,
0.951571,0.979516,0.974866,-1,
0.937423,0.917873,0.933529,-1,
0.942760,0.970216,0.986011,-1,
0.969468,0.843759,0.979607,-1,
0.922422,0.973741,0.992445,-1,
0.942610,0.866291,0.957215,-1,
0.971861,0.896652,0.976092,-1,
0.978179,0.982526,0.988067,-1,
0.969797,0.884555,0.951808,-1,
0.972226,0.913086,0.974699,-1,
0.955942,0.957698,0.958247,-1,
0.944829,0.961207,0.977807,-1,
0.941714,0.836228,0.887157,-1,
0.984493,0.949855,0.951931,-1,
0.946386,0.907247,0.971491,-1,
0.969261,0.900158,0.927794,-1,
0.956002,0.968467,0.962728,-1,
0.967559,0.951675,0.908265,-1,
0.931444,0.824499,0.946193,-1,
0.961517,0.991718,0.969491,-1,
0.967755,0.981614,0.995768,-1,
0.921186,0.966339,0.961551,-1,
0.934183,0.832214,0.943851,-1,
0.924522,0.932829,0.984578,-1,
0.974213,0.897745,0.935902,-1,
0.955347,0.954326,0.961083,-1,
0.948423,0.851683,0.906855,-1,
0.904615,0.935433,0.959158,-1,
0.954390,0.917482,0.949296,-1,
0.935447,0.908704,0.971525,-1,
0.962582,0.968557,0.989290,-1,
0.943974,0.976848,0.982760,-1,
0.972138,0.923952,0.920652,-1,
0.960880,0.985127,0.985449,-1,
0.968630,0.952086,0.947968,-1,
0.981147,0.989882,0.981346,-1,
0.901461,0.929056,0.970393,-1,
0.956013,0.821836,0.983583,-1,
0.964335,0.973424,0.954991,-1,
0.940719,0.955008,0.917068,-1,
0.897948,0.950604,0.954055,-1,
0.920630,0.824642,0.944902,-1,
0.970577,0.966672,0.977490,-1,
0.945654,0.894873,0.971219,-1,
0.932912,0.935039,0.946028,-1,
0.897740,0.958366,0.793158,-1,
0.975489,0.938982,0.954373,-1,
0.985682,0.928173,0.968550,-1,
0.980640,0.802404,0.891614,-1,
0.950670,0.916678,0.866106,-1,
0.932392,0.977436,0.977186,-1,
0.921112,0.914850,0.930798,-1,
0.934410,0.983779,0.984565,-1,
0.989990,0.984752,0.978219,-1,
0.828120,0.585039,0.927352,-1,
0.931390,0.961107,0.986729,-1,
0.825246,0.964212,0.967427,-1,
0.943436,0.935189,0.969679,-1,
0.935884,0.974411,0.958550,-1,
0.979773,0.974666,0.986775,-1,
0.960032,0.990903,0.988666,-1,
0.923407,0.920341,0.947184,-1,
0.960501,0.949719,0.985705,-1,
0.955051,0.952027,0.993976,-1,
0.935828,0.922180,0.982508,-1,
0.968951,0.789733,0.961232,-1,
0.898330,0.872342,0.944423,-1,
0.916277,0.851355,0.976644,-1,
0.964082,0.952351,0.927231,-1,
0.983984,0.993386,0.975235,-1,
0.890811,0.968516,0.987486,-1,
0.899386,0.962169,0.969330,-1,
0.942181,0.949170,0.981081,-1,
0.941829,0.970215,0.984681,-1,
0.965366,0.991713,0.991015,-1,
0.922198,0.891357,0.909043,-1,
0.922458,0.983059,0.988413,-1,
0.982722,0.902312,0.955106,-1,
0.875514,0.959577,0.961605,-1,
0.936434,0.960191,0.975918,-1,
0.978417,0.983941,0.989959,-1,
0.935989,0.973157,0.983791,-1,
0.955349,0.929048,0.989828,-1,
0.971605,0.978458,0.950281,-1,
0.979623,0.805637,0.910382,-1,
0.971120,0.981161,0.992417,-1,
0.912524,0.948882,0.937985,-1,
0.916991,0.957582,0.950900,-1,
0.854265,0.832052,0.920055,-1,
0.929256,0.904808,0.923532,-1,
0.981734,0.963140,0.945153,-1,
0.935724,0.994127,0.982570,-1,
0.821936,0.833828,0.864300,-1,
0.909981,0.994487,0.933741,-1,
0.961074,0.745179,0.927233,-1,
0.953601,0.832948,0.946134,-1,
0.924724,0.869506,0.954825,-1,
0.932971,0.960003,0.986004,-1,
0.928333,0.914970,0.990066,-1,
0.953473,0.828404,0.875373,-1,
0.901426,0.794289,0.880322,-1,
0.969811,0.804950,0.968938,-1,
0.955353,0.943708,0.959810,-1,
0.966206,0.617434,0.856182,-1,
0.864930,0.850036,0.937093,-1,
0.973588,0.982809,0.987904,-1,
0.969941,0.912621,0.962946,-1,
0.952328,0.963725,0.973432,-1,
0.942955,0.963964,0.995243,-1,
0.929015,0.806178,0.941261,-1,
0.876787,0.833845,0.854184,-1,
0.974304,0.917152,0.953653,-1,
0.926157,0.980372,0.993978,-1,
0.852490,0.904942,0.917420,-1,
0.973418,0.867428,0.945831,-1,
0.914609,0.928727,0.969560,-1,
0.985911,0.978130,0.989716,-1,
0.967326,0.941146,0.961413,-1,
0.918005,0.838411,0.975922,-1,
0.954713,0.968919,0.925974,-1,
0.960895,0.874892,0.888298,-1,
0.942669,0.819724,0.984285,-1,
0.944634,0.870079,0.983880,-1,
0.933568,0.918685,0.956597,-1,
0.962934,0.939380,0.988491,-1,
0.986337,0.985329,0.986271,-1,
0.954948,0.908168,0.981775,-1,
0.965245,0.939972,0.971810,-1,
0.975002,0.985088,0.975584,-1,
0.929485,0.958302,0.982680,-1,
0.833958,0.838573,0.888494,-1,
0.936971,0.863949,0.985729,-1,
0.961208,0.894464,0.923731,-1,
0.962967,0.969622,0.978341,-1,
0.770886,0.726145,0.892776,-1,
0.968582,0.964736,0.990279,-1,
0.928028,0.951346,0.993675,-1,
0.887841,0.940213,0.927197,-1,
0.847556,0.929115,0.917529,-1,
0.964349,0.715927,0.940790,-1,
0.953657,0.949695,0.971135,-1,
0.900998,0.962964,0.974167,-1,
0.934429,0.935615,0.926549,-1,
0.938992,0.928966,0.864841,-1,
0.906536,0.918085,0.961973,-1,
0.965317,0.789186,0.931379,-1,
0.951974,0.910619,0.910745,-1,
0.904911,0.966569,0.992886,-1,
0.952002,0.950563,0.977313,-1,
0.951584,0.982745,0.984936,-1,
0.960256,0.976779,0.964692,-1,
0.966729,0.967095,0.983108,-1,
0.946372,0.973274,0.984607,-1,
0.983089,0.931818,0.992879,-1,
0.960628,0.845629,0.894591,-1,
0.919726,0.954561,0.980330,-1,
0.949047,0.973781,0.964921,-1,
0.916886,0.974077,0.985107,-1,
0.947222,0.935767,0.975150,-1,
0.949365,0.829811,0.917730,-1,
0.971469,0.988962,0.984274,-1,
0.930377,0.735438,0.891233,-1,
0.886375,0.980072,0.993746,-1,
0.889931,0.907622,0.911829,-1,
0.942344,0.848247,0.932201,-1,
0.934734,0.913527,0.921013,-1,
0.940157,0.963383,0.990958,-1,
0.920924,0.815295,0.935555,-1,
0.977149,0.839039,0.922076,-1,
0.886225,0.842198,0.920063,-1,
0.957480,0.967317,0.994082,-1,
0.869152,0.920940,0.979889,-1,
0.907117,0.997651,0.988798,-1,
0.925107,0.959232,0.974534,-1,
0.928103,0.434131,0.868284,-1,
0.928122,0.723884,0.951743,-1,
0.903683,0.883500,0.927422,-1,
0.955312,0.976349,0.979363,-1,
0.982814,0.894387,0.969603,-1,
0.947790,0.902070,0.929903,-1,
0.856487,0.890077,0.965996,-1,
0.919830,0.870943,0.930685,-1,
0.971276,0.901880,0.978760,-1,
0.947296,0.984602,0.982656,-1,
0.931890,0.952014,0.982913,-1,
0.934028,0.972988,0.931521,-1,
0.928736,0.958217,0.965828,-1,
0.924539,0.923303,0.924056,-1,
0.949926,0.946866,0.983398,-1,
0.956130,0.855389,0.968138,-1,
0.944179,0.940189,0.963676,-1,
0.962788,0.975922,0.986577,-1,
0.852999,0.890616,0.888425,-1,
0.889436,0.925309,0.956963,-1,
0.952887,0.972963,0.987812,-1,
0.950354,0.904211,0.961425,-1,
0.966792,0.909392,0.970497,-1,
0.937474,0.958444,0.988775,-1,
0.748065,0.758766,0.786663,-1,
0.923364,0.934436,0.956208,-1,
0.912012,0.835209,0.926843,-1,
0.947619,0.983953,0.990402,-1,
0.922464,0.822971,0.989141,-1,
0.953447,0.973753,0.962601,-1,
0.965795,0.911798,0.939670,-1,
0.924671,0.962558,0.963391,-1,
0.892842,0.721853,0.914282,-1,
0.966119,0.772039,0.936362,-1,
0.926460,0.813466,0.943374,-1,
0.935693,0.927770,0.935676,-1,
0.929397,0.927049,0.984463,-1,
0.935406,0.899988,0.940421,-1,
0.957123,0.937565,0.984335,-1,
0.919012,0.992189,0.978226,-1,
0.944800,0.989673,0.962528,-1,
0.965784,0.968298,0.962422,-1,
0.980357,0.834916,0.897686,-1,
0.930509,0.919914,0.979249,-1,
0.955755,0.907954,0.950518,-1,
0.962394,0.987527,0.981766,-1,
0.981370,0.881224,0.989872,-1,
0.953470,0.976571,0.974553,-1,
0.948086,0.726417,0.873000,-1,
0.810142,0.878417,0.948038,-1,
0.912968,0.793555,0.973913,-1,
0.950108,0.740021,0.862859,-1,
0.964788,0.927185,0.972011,-1,
0.954278,0.985847,0.976896,-1,
0.959458,0.916351,0.910269,-1,
0.952918,0.864975,0.921316,-1,
0.901184,0.975283,0.940116,-1,
0.943230,0.948787,0.990213,-1,
0.919217,0.976294,0.989712,-1,
0.934898,0.866467,0.923015,-1,
0.973166,0.947026,0.975447,-1,
0.904488,0.992584,0.993378,-1,
0.968903,0.979808,0.974819,-1,
0.907594,0.894586,0.942684,-1,
0.906980,0.972669,0.975599,-1,
0.965891,0.850860,0.940877,-1,
0.914336,0.817918,0.929368,-1,
0.904160,0.770925,0.930887,-1,
0.930111,0.926594,0.980217,-1,
0.942548,0.985964,0.991509,-1,
0.971519,0.872252,0.942124,-1,
0.944080,0.900763,0.964283,-1,
0.963720,0.906234,0.914677,-1,
0.937238,0.992220,0.991832,-1,
0.869649,0.968227,0.984239,-1,
0.925856,0.799170,0.887316,-1,
0.863195,0.863207,0.953062,-1,
0.975494,0.959261,0.981125,-1,
0.943206,0.966960,0.986965,-1,
0.947647,0.984045,0.959326,-1,
0.883731,0.908490,0.919818,-1,
0.881176,0.849125,0.911620,-1,
0.909787,0.837492,0.880136,-1,
0.926912,0.984136,0.990130,-1,
0.875409,0.961084,0.971433,-1,
0.933408,0.979548,0.948093,-1,
0.967874,0.855915,0.971861,-1,
0.973765,0.927570,0.922420,-1,
0.961123,0.967479,0.990204,-1,
0.971387,0.951239,0.979841,-1,
0.966689,0.784074,0.907052,-1,
0.961695,0.927427,0.960424,-1,
0.921951,0.701059,0.934183,-1,
0.976594,0.976377,0.917753,-1,
0.868856,0.977414,0.942651,-1,
0.976723,0.964010,0.977655,-1,
0.964051,0.920879,0.960949,-1,
0.960000,0.940941,0.961863,-1,
0.925846,0.964332,0.992915,-1,
0.969876,0.903554,0.947445,-1,
0.916012,0.937296,0.984992,-1,
0.954851,0.976719,0.993338,-1,
0.958418,0.993838,0.985393,-1,
0.964379,0.932666,0.943389,-1,
0.938187,0.919315,0.973205,-1,
