True,True,,,
0.949610,0.985826,0.992647,-1,
0.976111,0.991619,0.993589,-1,
0.964849,0.979246,0.988025,-1,
0.984113,0.985341,0.998336,-1,
0.961789,0.985030,0.998228,-1,
0.927066,0.982616,0.993407,-1,
0.980547,0.992214,0.992247,-1,
0.941706,0.977951,0.986583,-1,
0.991089,0.987921,0.997158,-1,
0.939861,0.984779,0.991670,-1,
0.967873,0.993496,0.993189,-1,
0.955524,0.989468,0.998943,-1,
0.981655,0.992241,0.998287,-1,
0.981451,0.986318,0.997651,-1,
0.978516,0.993087,0.997332,-1,
0.963891,0.994142,0.995629,-1,
0.937841,0.962302,0.981859,-1,
0.966889,0.980975,0.998767,-1,
0.961471,0.983174,0.993869,-1,
0.961075,0.987507,0.997641,-1,
0.982135,0.990707,0.990668,-1,
0.944615,0.978633,0.996465,-1,
0.904906,0.984887,0.991889,-1,
0.923107,0.892169,0.967254,-1,
0.976222,0.995013,0.993039,-1,
0.970441,0.989701,0.993564,-1,
0.961527,0.983794,0.998697,-1,
0.971795,0.973434,0.987592,-1,
0.949293,0.981092,0.993660,-1,
0.937639,0.989822,0.997375,-1,
0.959530,0.980762,0.992137,-1,
0.963745,0.979938,0.985421,-1,
0.912396,0.906395,0.972716,-1,
0.961200,0.973459,0.977512,-1,
0.986492,0.998176,0.997662,-1,
0.976776,0.986850,0.998823,-1,
0.973466,0.984909,0.997964,-1,
0.968775,0.980175,0.991645,-1,
0.972828,0.990462,0.996080,-1,
0.972536,0.987041,0.994013,-1,
0.743856,0.931611,0.938307,-1,
0.987549,0.994833,0.997554,-1,
0.977304,0.988736,0.998597,-1,
0.959784,0.990336,0.995661,-1,
0.943926,0.979110,0.980330,-1,
0.982510,0.986752,0.997296,-1,
0.940873,0.979561,0.993603,-1,
0.990063,0.994696,0.995847,-1,
0.972982,0.991277,0.996758,-1,
0.956861,0.988881,0.991976,-1,
0.915189,0.976775,0.987557,-1,
0.969365,0.988600,0.993050,-1,
0.910521,0.979667,0.986779,-1,
0.957550,0.990198,0.996459,-1,
0.959672,0.991574,0.999383,-1,
0.964379,0.986001,0.995905,-1,
0.947766,0.987949,0.991554,-1,
0.971424,0.975122,0.990225,-1,
0.979819,0.993152,0.996121,-1,
0.954139,0.980636,0.996217,-1,
0.990741,0.991267,0.993465,-1,
0.933211,0.922868,0.940719,-1,
0.966783,0.987266,0.995108,-1,
0.978359,0.976666,0.993603,-1,
0.978517,0.987006,0.993272,-1,
0.948602,0.984265,0.993153,-1,
0.979139,0.973769,0.984805,-1,
0.944064,0.995222,0.997074,-1,
0.919074,0.971477,0.985895,-1,
0.975619,0.991300,0.987974,-1,
0.940047,0.990804,0.996062,-1,
0.967202,0.991877,0.995655,-1,
0.957420,0.975708,0.980652,-1,
0.967421,0.990394,0.997177,-1,
0.959771,0.966195,0.972566,-1,
0.965540,0.984809,0.990449,-1,
0.952738,0.982806,0.997182,-1,
0.961884,0.983529,0.988337,-1,
0.979320,0.994444,0.997809,-1,
0.971031,0.980734,0.993738,-1,
0.964073,0.992254,0.996919,-1,
0.989701,0.992566,0.997695,-1,
0.963160,0.992948,0.996857,-1,
0.977363,0.993383,0.998023,-1,
0.954651,0.975358,0.994439,-1,
0.980215,0.992519,0.998251,-1,
0.979691,0.981167,0.990938,-1,
0.973380,0.984233,0.985193,-1,
0.976997,0.967823,0.997114,-1,
0.966865,0.989920,0.996289,-1,
0.966305,0.991918,0.998152,-1,
0.892956,0.888459,0.947871,-1,
0.992458,0.982500,0.978123,-1,
0.973113,0.985983,0.986884,-1,
0.959144,0.993738,0.998561,-1,
0.960253,0.984366,0.992317,-1,
0.940756,0.993883,0.996594,-1,
0.945143,0.989528,0.996479,-1,
0.982968,0.987944,0.996849,-1,
0.960255,0.993322,0.994611,-1,
0.935207,0.962421,0.978735,-1,
0.977160,0.966204,0.966498,-1,
0.915496,0.985266,0.990139,-1,
0.943418,0.991010,0.995302,-1,
0.968746,0.969695,0.970094,-1,
0.945138,0.985380,0.993780,-1,
0.901777,0.991785,0.997033,-1,
0.975741,0.994719,0.997620,-1,
0.986190,0.992803,0.995892,-1,
0.985977,0.992025,0.994201,-1,
0.981275,0.975844,0.975837,-1,
0.981757,0.990083,0.991236,-1,
0.944877,0.983664,0.992564,-1,
0.976606,0.990014,0.999036,-1,
0.976315,0.976165,0.994841,-1,
0.913754,0.977975,0.994109,-1,
0.769773,0.903734,0.948505,-1,
0.891398,0.958536,0.986605,-1,
0.966779,0.951808,0.992342,-1,
0.992506,0.989411,0.994848,-1,
0.963315,0.991375,0.996771,-1,
0.969844,0.988424,0.997860,-1,
0.966245,0.987250,0.994698,-1,
0.968053,0.969620,0.995737,-1,
0.970454,0.992626,0.998186,-1,
0.948675,0.958915,0.975446,-1,
0.985210,0.992189,0.993879,-1,
0.966884,0.983281,0.995473,-1,
0.970803,0.978900,0.988772,-1,
0.964290,0.966485,0.992687,-1,
0.964006,0.977401,0.992645,-1,
0.935991,0.918556,0.939629,-1,
0.961089,0.988418,0.995604,-1,
0.894691,0.978390,0.993300,-1,
0.973626,0.986477,0.989345,-1,
0.934461,0.943805,0.985186,-1,
0.949610,0.988811,0.990006,-1,
0.949981,0.973256,0.970013,-1,
0.964513,0.975764,0.990962,-1,
0.805021,0.927110,0.972952,-1,
0.961539,0.972367,0.965740,-1,
0.935240,0.975508,0.982821,-1,
0.985176,0.992392,0.995916,-1,
0.943942,0.984661,0.997365,-1,
0.978666,0.993562,0.997674,-1,
0.921672,0.984328,0.998235,-1,
0.923582,0.976748,0.993761,-1,
0.966383,0.981956,0.997935,-1,
0.961759,0.975712,0.969627,-1,
0.978389,0.995529,0.998832,-1,
0.949063,0.981910,0.973509,-1,
0.984318,0.995649,0.997566,-1,
0.970513,0.981114,0.991385,-1,
0.892944,0.980475,0.997086,-1,
0.944323,0.987328,0.992097,-1,
0.938508,0.956920,0.974729,-1,
0.953032,0.992644,0.995410,-1,
0.963510,0.987913,0.984614,-1,
0.978033,0.994895,0.997632,-1,
0.980652,0.977605,0.996825,-1,
0.966025,0.991356,0.994361,-1,
0.974147,0.986307,0.988311,-1,
0.958809,0.990863,0.995909,-1,
0.917295,0.961813,0.966705,-1,
0.950912,0.975341,0.977581,-1,
0.956968,0.996172,0.998723,-1,
0.918390,0.961350,0.978020,-1,
0.956461,0.983576,0.996637,-1,
0.951724,0.985660,0.990054,-1,
0.975430,0.990772,0.996609,-1,
0.968068,0.988800,0.992988,-1,
0.915046,0.979447,0.994953,-1,
0.932948,0.979132,0.995535,-1,
0.967062,0.992544,0.997742,-1,
0.945706,0.993298,0.998750,-1,
0.884330,0.955275,0.972269,-1,
0.977193,0.962739,0.945291,-1,
0.952070,0.980157,0.994626,-1,
0.910529,0.942592,0.985401,-1,
0.956835,0.980882,0.988575,-1,
0.967228,0.986575,0.998283,-1,
0.961225,0.986944,0.994487,-1,
0.904889,0.990237,0.994604,-1,
0.950067,0.948983,0.958427,-1,
0.932665,0.983623,0.981319,-1,
0.976280,0.993313,0.997001,-1,
0.988825,0.984980,0.996096,-1,
0.956315,0.978919,0.994800,-1,
0.974583,0.991207,0.997160,-1,
0.851332,0.973493,0.991958,-1,
0.910753,0.976468,0.975116,-1,
0.968670,0.994881,0.997713,-1,
0.970338,0.989980,0.996936,-1,
0.970587,0.987914,0.995153,-1,
0.972394,0.990946,0.994851,-1,
0.959117,0.987624,0.991815,-1,
0.977974,0.990197,0.987309,-1,
0.955246,0.994846,0.997571,-1,
0.972990,0.991290,0.997841,-1,
0.976414,0.986756,0.990991,-1,
0.945416,0.983002,0.996154,-1,
0.939511,0.990122,0.991208,-1,
0.915844,0.981755,0.998218,-1,
0.948007,0.982083,0.987472,-1,
0.963138,0.983931,0.997841,-1,
0.956446,0.786956,0.906349,-1,
0.919253,0.927498,0.895165,-1,
0.974096,0.987969,0.996637,-1,
0.985842,0.995515,0.996930,-1,
0.917714,0.977743,0.987056,-1,
0.986851,0.993629,0.998811,-1,
0.962820,0.954075,0.984714,-1,
0.970594,0.983055,0.994025,-1,
0.950692,0.989792,0.998471,-1,
0.978981,0.969618,0.994307,-1,
0.947884,0.984767,0.994988,-1,
0.981974,0.992471,0.999243,-1,
0.921280,0.961997,0.972952,-1,
0.986303,0.989658,0.995875,-1,
0.959859,0.986967,0.996133,-1,
0.977771,0.976520,0.971681,-1,
0.983519,0.992494,0.994499,-1,
0.979768,0.991490,0.997910,-1,
0.972180,0.990046,0.994586,-1,
0.956632,0.989158,0.997490,-1,
0.962933,0.986269,0.987081,-1,
0.929818,0.983881,0.992139,-1,
0.974820,0.981177,0.997059,-1,
0.974758,0.993834,0.997591,-1,
0.991345,0.985277,0.988049,-1,
0.855038,0.939164,0.963007,-1,
0.967761,0.992734,0.997735,-1,
0.942569,0.985021,0.989800,-1,
0.933803,0.960383,0.967471,-1,
0.980767,0.968015,0.996728,-1,
0.978549,0.974481,0.988265,-1,
0.860545,0.979017,0.985678,-1,
0.979258,0.992356,0.991257,-1,
0.977473,0.991659,0.997274,-1,
0.952500,0.969454,0.948094,-1,
0.959577,0.979925,0.988098,-1,
0.962621,0.993736,0.998910,-1,
0.950580,0.981357,0.990654,-1,
0.977527,0.987416,0.996437,-1,
0.969046,0.992857,0.996982,-1,
0.969510,0.993996,0.997329,-1,
0.981838,0.994808,0.996930,-1,
0.953966,0.995976,0.996782,-1,
0.960350,0.957653,0.989625,-1,
0.929300,0.983244,0.992152,-1,
0.971068,0.976232,0.990506,-1,
0.972547,0.985329,0.996487,-1,
0.970003,0.995868,0.994768,-1,
0.929895,0.972179,0.966131,-1,
0.975951,0.979375,0.988614,-1,
0.983528,0.992927,0.997816,-1,
0.969268,0.990229,0.994046,-1,
0.983965,0.990860,0.989566,-1,
0.967031,0.977165,0.991181,-1,
0.981839,0.972220,0.972949,-1,
0.901717,0.988010,0.996450,-1,
0.928832,0.973949,0.990040,-1,
0.984767,0.991422,0.996909,-1,
0.971259,0.985426,0.997006,-1,
0.930737,0.964335,0.987469,-1,
0.972360,0.975612,0.979273,-1,
0.961155,0.990615,0.994610,-1,
0.966884,0.990013,0.993653,-1,
0.929641,0.989735,0.997318,-1,
0.973430,0.984737,0.996464,-1,
0.979333,0.991667,0.989162,-1,
0.938411,0.978039,0.983374,-1,
0.973086,0.928515,0.956628,-1,
0.951513,0.967770,0.977355,-1,
0.980171,0.987119,0.986528,-1,
0.974948,0.974789,0.992190,-1,
0.962341,0.975807,0.986019,-1,
0.870633,0.947130,0.985867,-1,
0.972690,0.975998,0.985948,-1,
0.956686,0.985043,0.997761,-1,
0.947561,0.971971,0.994846,-1,
0.975268,0.995831,0.998980,-1,
0.935043,0.967654,0.992724,-1,
0.957623,0.984332,0.993755,-1,
0.973715,0.980256,0.991861,-1,
0.941331,0.948319,0.976180,-1,
0.950348,0.978436,0.989459,-1,
0.918330,0.975207,0.992557,-1,
0.947323,0.994328,0.996765,-1,
0.978022,0.988089,0.996939,-1,
0.936586,0.988245,0.996916,-1,
0.967935,0.987876,0.998025,-1,
0.974808,0.983146,0.996736,-1,
0.956895,0.947178,0.993353,-1,
0.983128,0.979061,0.976136,-1,
0.959302,0.990528,0.998431,-1,
0.868971,0.971510,0.984429,-1,
0.944215,0.986416,0.996547,-1,
0.906027,0.989734,0.992477,-1,
0.985138,0.985071,0.993158,-1,
0.932569,0.969413,0.955567,-1,
0.811017,0.935685,0.957517,-1,
0.986742,0.988738,0.995045,-1,
0.923932,0.992202,0.997687,-1,
0.942665,0.993133,0.996819,-1,
0.966056,0.987779,0.997168,-1,
0.945662,0.993911,0.998087,-1,
0.959077,0.995686,0.998209,-1,
0.844705,0.965229,0.987811,-1,
0.949803,0.983346,0.994974,-1,
0.973022,0.948361,0.967864,-1,
0.960271,0.994449,0.998049,-1,
0.967401,0.979868,0.992225,-1,
0.972847,0.996201,0.997702,-1,
0.953018,0.974645,0.980509,-1,
0.963377,0.985214,0.996910,-1,
0.940055,0.990851,0.996956,-1,
0.959360,0.986252,0.995670,-1,
0.991682,0.990034,0.997040,-1,
0.967663,0.974154,0.993958,-1,
0.982495,0.974306,0.991060,-1,
0.936289,0.984585,0.994161,-1,
0.963478,0.963166,0.982399,-1,
0.927667,0.990834,0.998712,-1,
0.870998,0.984135,0.975319,-1,
0.975558,0.980160,0.993858,-1,
0.947071,0.977072,0.998663,-1,
0.965793,0.984881,0.997244,-1,
0.965511,0.994586,0.997884,-1,
0.974688,0.984057,0.989186,-1,
0.936375,0.983961,0.977430,-1,
0.955681,0.987065,0.994917,-1,
0.876976,0.905292,0.978606,-1,
0.940977,0.977924,0.993778,-1,
0.972195,0.987062,0.993446,-1,
0.972937,0.993693,0.997455,-1,
0.932157,0.986008,0.992117,-1,
0.953827,0.987532,0.995157,-1,
0.950572,0.984763,0.996753,-1,
0.988097,0.982275,0.984611,-1,
0.950735,0.984815,0.992547,-1,
0.942857,0.992840,0.996888,-1,
0.946016,0.980613,0.997905,-1,
0.965273,0.987105,0.994805,-1,
0.940582,0.985373,0.997962,-1,
0.970980,0.982798,0.994199,-1,
0.951846,0.986509,0.998480,-1,
0.969634,0.985218,0.996482,-1,
0.974960,0.992201,0.995042,-1,
0.960975,0.982561,0.993147,-1,
0.957831,0.994622,0.987022,-1,
0.987199,0.983139,0.991082,-1,
0.987083,0.989178,0.997101,-1,
0.976971,0.995051,0.997709,-1,
0.981442,0.968902,0.979585,-1,
0.933251,0.986911,0.997234,-1,
0.890033,0.979119,0.979478,-1,
0.983044,0.969382,0.976163,-1,
0.961811,0.993869,0.996645,-1,
0.955569,0.988953,0.996763,-1,
0.886434,0.919123,0.939826,-1,
0.980203,0.975090,0.976464,-1,
0.970874,0.994730,0.998868,-1,
0.928826,0.944479,0.959718,-1,
0.975518,0.989235,0.991311,-1,
0.950607,0.987408,0.978496,-1,
0.906394,0.984533,0.990897,-1,
0.974631,0.996549,0.992809,-1,
0.975648,0.975731,0.992459,-1,
0.930058,0.954597,0.988730,-1,
0.978194,0.982357,0.992088,-1,
0.973693,0.989603,0.998211,-1,
0.912642,0.981601,0.989506,-1,
0.971637,0.983222,0.992685,-1,
0.962242,0.993334,0.991017,-1,
0.973746,0.990627,0.979629,-1,
0.976372,0.981452,0.986908,-1,
0.974776,0.992241,0.998181,-1,
0.941873,0.973598,0.990199,-1,
0.966735,0.980018,0.993009,-1,
0.942053,0.974815,0.989985,-1,
0.983242,0.979743,0.993362,-1,
0.978015,0.986856,0.992849,-1,
0.937335,0.982584,0.984151,-1,
0.945812,0.989831,0.998084,-1,
0.975151,0.977091,0.971769,-1,
0.952385,0.966087,0.988573,-1,
0.872450,0.974647,0.989582,-1,
0.972478,0.975218,0.984891,-1,
0.984291,0.990224,0.994302,-1,
0.976233,0.988403,0.985479,-1,
0.973522,0.992794,0.996218,-1,
0.932993,0.987894,0.995328,-1,
0.979882,0.994465,0.994713,-1,
0.956006,0.981642,0.989503,-1,
0.974794,0.979787,0.993725,-1,
0.956670,0.969997,0.980178,-1,
0.947670,0.958352,0.952997,-1,
0.996380,0.989862,0.994673,-1,
0.893563,0.983192,0.975791,-1,
0.958583,0.993202,0.998959,-1,
0.971822,0.978536,0.994642,-1,
0.969760,0.992206,0.997424,-1,
0.974692,0.987676,0.995153,-1,
0.870717,0.939753,0.939026,-1,
0.939694,0.966103,0.991218,-1,
0.965004,0.994542,0.998491,-1,
0.959298,0.988469,0.992001,-1,
0.899892,0.970465,0.985803,-1,
0.956095,0.987080,0.992815,-1,
0.964074,0.993975,0.998665,-1,
0.970121,0.996438,0.998799,-1,
0.975226,0.985112,0.996094,-1,
0.990775,0.992343,0.997659,-1,
0.975288,0.963192,0.957488,-1,
0.953053,0.916896,0.931998,-1,
0.913495,0.971021,0.986135,-1,
0.961526,0.987352,0.996805,-1,
0.934552,0.966525,0.983673,-1,
0.971004,0.971801,0.994492,-1,
0.976254,0.967887,0.987801,-1,
0.978501,0.990288,0.998219,-1,
0.925707,0.990553,0.996187,-1,
0.941019,0.983371,0.993071,-1,
0.916094,0.926704,0.970741,-1,
0.968286,0.980192,0.983988,-1,
0.954662,0.997581,0.998666,-1,
0.973781,0.984235,0.997425,-1,
0.982578,0.988025,0.998623,-1,
0.933133,0.982265,0.987524,-1,
0.963918,0.994984,0.996299,-1,
0.971438,0.992369,0.990466,-1,
0.923919,0.901343,0.956371,-1,
0.937408,0.960971,0.970743,-1,
0.948952,0.974154,0.996137,-1,
0.960560,0.992161,0.996672,-1,
0.910536,0.985152,0.997238,-1,
0.957729,0.996487,0.998929,-1,
0.919950,0.960902,0.983324,-1,
0.964951,0.946846,0.992045,-1,
0.955224,0.987510,0.991740,-1,
0.986857,0.977145,0.982043,-1,
0.981847,0.980675,0.993923,-1,
0.933838,0.947236,0.962653,-1,
0.980632,0.988083,0.993284,-1,
0.952988,0.990112,0.996165,-1,
0.970368,0.965892,0.988106,-1,
0.986841,0.972749,0.982161,-1,
0.972436,0.985263,0.974885,-1,
0.926514,0.963182,0.996585,-1,
0.859549,0.947186,0.984549,-1,
0.976795,0.990970,0.995078,-1,
0.972158,0.986772,0.987451,-1,
0.962434,0.976112,0.996224,-1,
0.953642,0.979499,0.982854,-1,
0.949365,0.961705,0.979923,-1,
0.943416,0.978935,0.985509,-1,
0.976184,0.988720,0.995212,-1,
0.960958,0.984176,0.994856,-1,
0.973176,0.994811,0.998578,-1,
0.922422,0.982927,0.987972,-1,
0.947818,0.984826,0.996770,-1,
0.969838,0.991041,0.990348,-1,
0.921873,0.984125,0.996828,-1,
0.990747,0.970861,0.989908,-1,
0.982074,0.992085,0.996190,-1,
0.928546,0.988385,0.989302,-1,
0.977765,0.994100,0.996112,-1,
0.895952,0.934082,0.966566,-1,
0.967330,0.986698,0.998631,-1,
0.975899,0.961186,0.964439,-1,
0.952713,0.977508,0.997626,-1,
0.952017,0.992623,0.989489,-1,
0.966437,0.981590,0.992449,-1,
0.986408,0.987023,0.995513,-1,
0.960723,0.993021,0.997680,-1,
0.970265,0.972051,0.975575,-1,
0.963979,0.980481,0.993108,-1,
0.976028,0.985170,0.996246,-1,
0.869402,0.913597,0.943389,-1,
0.976190,0.988453,0.996256,-1,
0.960975,0.988585,0.996281,-1,
0.978844,0.991651,0.988893,-1,
0.956806,0.990715,0.992850,-1,
0.919532,0.980793,0.994465,-1,
0.925287,0.978072,0.992213,-1,
0.973623,0.983480,0.997097,-1,
0.979245,0.987929,0.991732,-1,
0.978479,0.961499,0.988673,-1,
0.968635,0.992127,0.998027,-1,
0.965424,0.985422,0.993437,-1,
0.911062,0.967553,0.973301,-1,
0.978674,0.985414,0.994500,-1,
0.965317,0.984639,0.999040,-1,
0.932299,0.962997,0.970325,-1,
0.968681,0.972023,0.979981,-1,
0.981529,0.991775,0.994939,-1,
0.937829,0.977495,0.990341,-1,
0.966998,0.991672,0.997295,-1,
0.933959,0.967769,0.993760,-1,
0.962939,0.987243,0.972243,-1,
0.942844,0.996662,0.998865,-1,
0.970180,0.986187,0.990187,-1,
0.978318,0.991188,0.997640,-1,
0.969321,0.984109,0.996638,-1,
0.971394,0.987845,0.992161,-1,
0.964540,0.970186,0.977203,-1,
0.964958,0.989071,0.996300,-1,
0.958600,0.984449,0.994900,-1,
0.977026,0.983832,0.995733,-1,
0.917231,0.977366,0.990721,-1,
0.984028,0.994587,0.987366,-1,
0.970090,0.982725,0.994237,-1,
0.959979,0.988145,0.994130,-1,
0.985361,0.989903,0.989246,-1,
0.971921,0.977974,0.995873,-1,
0.906564,0.983499,0.995034,-1,
0.973183,0.975363,0.974470,-1,
0.984015,0.977451,0.984611,-1,
0.969887,0.987461,0.994821,-1,
0.994851,0.982988,0.996997,-1,
0.923067,0.983168,0.995644,-1,
0.975289,0.992503,0.994790,-1,
0.967139,0.986658,0.994335,-1,
0.968024,0.981412,0.998311,-1,
0.950912,0.963214,0.964905,-1,
0.953105,0.973849,0.988725,-1,
0.984693,0.971986,0.987953,-1,
0.827489,0.920787,0.967951,-1,
0.933648,0.976175,0.993484,-1,
0.975483,0.984349,0.992009,-1,
0.970514,0.982658,0.996660,-1,
0.925464,0.985876,0.992356,-1,
0.937316,0.969684,0.993209,-1,
0.966630,0.976145,0.989046,-1,
0.969795,0.977625,0.997808,-1,
0.941670,0.984913,0.996571,-1,
0.900862,0.932866,0.955156,-1,
0.971950,0.980116,0.986896,-1,
0.894326,0.985189,0.996012,-1,
0.962752,0.974719,0.986885,-1,
0.964189,0.992936,0.997382,-1,
0.987109,0.991731,0.993827,-1,
0.973692,0.992351,0.995883,-1,
0.966424,0.988046,0.998197,-1,
0.958791,0.995091,0.998147,-1,
0.942142,0.978438,0.987048,-1,
0.987042,0.986141,0.995976,-1,
0.979715,0.994944,0.998109,-1,
0.949132,0.972928,0.984198,-1,
0.789929,0.973178,0.995898,-1,
0.930057,0.977574,0.990191,-1,
0.982066,0.984912,0.990679,-1,
0.967132,0.972366,0.990647,-1,
0.980936,0.990380,0.995307,-1,
0.954604,0.988863,0.998981,-1,
0.946329,0.984035,0.993197,-1,
0.961543,0.978493,0.973383,-1,
0.971373,0.981175,0.988484,-1,
0.962341,0.992635,0.996653,-1,
0.942429,0.942536,0.991957,-1,
0.968598,0.971517,0.989454,-1,
1.000000,0.986920,0.976336,-1,
0.955078,0.985057,0.993209,-1,
0.943552,0.985389,0.996061,-1,
0.931641,0.990435,0.990603,-1,
0.955878,0.986295,0.990246,-1,
0.962014,0.985823,0.997490,-1,
0.945716,0.970325,0.991660,-1,
0.957694,0.990514,0.998353,-1,
0.953142,0.963552,0.941460,-1,
0.960215,0.973968,0.983445,-1,
0.967711,0.982011,0.996449,-1,
0.953319,0.983483,0.987196,-1,
0.939788,0.971677,0.983333,-1,
0.973993,0.992771,0.996992,-1,
0.969705,0.974042,0.989503,-1,
0.932565,0.988844,0.998193,-1,
0.977495,0.990214,0.997402,-1,
0.936967,0.967927,0.993559,-1,
0.963543,0.992176,0.996050,-1,
0.983285,0.980142,0.992920,-1,
0.933904,0.994737,0.998037,-1,
0.928036,0.991256,0.994673,-1,
0.961648,0.984611,0.993075,-1,
0.968521,0.989428,0.999199,-1,
0.973082,0.970184,0.980320,-1,
0.983683,0.975943,0.998376,-1,
0.801855,0.956442,0.935905,-1,
0.919214,0.955083,0.995905,-1,
0.921875,0.979449,0.991820,-1,
0.980327,0.994253,0.995581,-1,
0.963767,0.980719,0.995252,-1,
0.961634,0.987745,0.996436,-1,
0.971681,0.995709,0.990182,-1,
0.937849,0.960504,0.978604,-1,
0.983146,0.978561,0.992618,-1,
0.978575,0.988076,0.997178,-1,
0.972254,0.994314,0.998640,-1,
0.984177,0.982311,0.979259,-1,
0.963919,0.994601,0.999046,-1,
0.959309,0.980010,0.995421,-1,
0.956783,0.958449,0.982474,-1,
0.956951,0.983724,0.996148,-1,
0.971102,0.985774,0.995648,-1,
0.948015,0.940264,0.981061,-1,
0.848624,0.958979,0.991382,-1,
0.957332,0.986328,0.986730,-1,
0.978288,0.992539,0.994342,-1,
0.921075,0.912196,0.918875,-1,
0.977400,0.996210,0.998800,-1,
0.962237,0.970829,0.970952,-1,
0.966203,0.983684,0.987581,-1,
0.976346,0.982959,0.994470,-1,
0.936921,0.977106,0.993273,-1,
0.949944,0.978491,0.987778,-1,
0.973899,0.978168,0.989161,-1,
0.972290,0.985035,0.979022,-1,
0.950591,0.966753,0.970031,-1,
0.963021,0.986371,0.992685,-1,
0.944768,0.967906,0.968927,-1,
0.938409,0.935172,0.935298,-1,
0.944691,0.991957,0.996862,-1,
0.979318,0.995220,0.998158,-1,
0.966269,0.981490,0.995179,-1,
0.988324,0.992497,0.998676,-1,
0.941601,0.985638,0.991865,-1,
0.932681,0.990827,0.994830,-1,
0.956115,0.980849,0.991869,-1,
0.963524,0.972690,0.989227,-1,
0.916876,0.927711,0.975069,-1,
0.949067,0.983690,0.990506,-1,
0.952738,0.983959,0.993566,-1,
0.975040,0.970709,0.997252,-1,
0.970396,0.992833,0.996964,-1,
0.929138,0.986595,0.986767,-1,
0.969147,0.987934,0.995968,-1,
0.946464,0.990647,0.997870,-1,
0.972351,0.986126,0.993155,-1,
0.968090,0.990227,0.994687,-1,
0.929330,0.972308,0.991326,-1,
0.971721,0.989209,0.998170,-1,
0.963820,0.982692,0.991899,-1,
0.963189,0.981947,0.994871,-1,
0.948335,0.989229,0.998777,-1,
0.939565,0.985633,0.996230,-1,
0.919894,0.990342,0.994404,-1,
0.975186,0.973027,0.966579,-1,
0.958185,0.979231,0.989556,-1,
0.932413,0.967869,0.990053,-1,
0.988305,0.987950,0.994137,-1,
0.977532,0.971086,0.991405,-1,
0.815983,0.924680,0.987099,-1,
0.960739,0.967929,0.974478,-1,
0.993107,0.994833,0.995517,-1,
0.974971,0.987760,0.995147,-1,
0.973402,0.954838,0.989193,-1,
0.930785,0.986329,0.990711,-1,
0.977709,0.979411,0.993157,-1,
0.982367,0.988734,0.995075,-1,
0.983556,0.994674,0.998427,-1,
0.871945,0.953364,0.960902,-1,
0.960411,0.986214,0.993044,-1,
0.952935,0.990470,0.998128,-1,
0.942694,0.974361,0.985847,-1,
0.971382,0.992688,0.988691,-1,
0.851391,0.879402,0.925659,-1,
0.975157,0.976265,0.994321,-1,
0.970563,0.969624,0.977984,-1,
0.949972,0.981974,0.996164,-1,
0.961495,0.984850,0.995061,-1,
0.975952,0.977735,0.990861,-1,
0.986542,0.988349,0.997183,-1,
0.923695,0.970490,0.994861,-1,
0.893903,0.975631,0.995984,-1,
0.950179,0.980504,0.991404,-1,
0.968113,0.989171,0.994907,-1,
0.986323,0.993487,0.996608,-1,
0.972060,0.993919,0.995985,-1,
0.971303,0.997466,0.993407,-1,
0.959966,0.994566,0.997144,-1,
0.899139,0.982094,0.994311,-1,
0.957225,0.988541,0.996117,-1,
0.985740,0.994228,0.989928,-1,
0.961439,0.989260,0.998227,-1,
0.968058,0.993067,0.989681,-1,
0.960142,0.989926,0.991511,-1,
0.977969,0.992513,0.996761,-1,
0.969549,0.962089,0.984561,-1,
0.974877,0.994161,0.996408,-1,
0.929903,0.975076,0.994502,-1,
0.933191,0.968114,0.987491,-1,
0.967866,0.983604,0.990910,-1,
0.948095,0.983138,0.996667,-1,
0.969597,0.985742,0.988477,-1,
0.978888,0.986588,0.997354,-1,
0.970611,0.983726,0.993094,-1,
0.969513,0.973541,0.992198,-1,
0.980095,0.978848,0.987715,-1,
0.938479,0.987426,0.994799,-1,
0.961424,0.990565,0.996590,-1,
0.933087,0.989029,0.995562,-1,
0.957096,0.991602,0.998021,-1,
0.974885,0.996751,0.997734,-1,
0.927278,0.953097,0.939476,-1,
0.971112,0.995115,0.996216,-1,
0.946386,0.987749,0.996674,-1,
0.975569,0.981343,0.994757,-1,
0.935770,0.985235,0.991944,-1,
0.930604,0.987277,0.997318,-1,
0.977329,0.985186,0.996524,-1,
0.965286,0.979041,0.989809,-1,
0.929365,0.963780,0.986252,-1,
0.968701,0.967251,0.991273,-1,
0.987487,0.991360,0.997401,-1,
0.964202,0.989322,0.991428,-1,
0.976585,0.989071,0.997881,-1,
0.959829,0.974679,0.966085,-1,
0.970240,0.993054,0.984945,-1,
0.983709,0.981060,0.993089,-1,
0.962298,0.983752,0.993626,-1,
0.969448,0.988043,0.978573,-1,
0.966099,0.958617,0.992793,-1,
0.982154,0.993777,0.996300,-1,
0.921721,0.978317,0.980247,-1,
0.936034,0.984603,0.992593,-1,
0.971396,0.987767,0.998235,-1,
0.976447,0.987522,0.992135,-1,
0.980130,0.996316,0.997543,-1,
0.958565,0.985272,0.993001,-1,
0.974447,0.995000,0.992908,-1,
0.953599,0.976594,0.974762,-1,
0.968641,0.970267,0.991524,-1,
0.984256,0.977404,0.991652,-1,
0.983678,0.975514,0.980941,-1,
0.984463,0.995992,0.999188,-1,
