6
epoch [1/500], loss:2.1802 Accuracy: 9664/50000
epoch [64/500], loss:1.1757 Accuracy: 29187/50000
epoch [65/500], loss:1.1724 Accuracy: 29266/50000
epoch [66/500], loss:1.1702 Accuracy: 29251/50000
epoch [67/500], loss:1.1672 Accuracy: 29347/50000
epoch [68/500], loss:1.1662 Accuracy: 29347/50000
epoch [69/500], loss:1.1612 Accuracy: 29489/50000
epoch [70/500], loss:1.1589 Accuracy: 29493/50000
epoch [71/500], loss:1.1562 Accuracy: 29533/50000
epoch [72/500], loss:1.1539 Accuracy: 29585/50000
epoch [73/500], loss:1.1510 Accuracy: 29680/50000
epoch [74/500], loss:1.1488 Accuracy: 29673/50000
epoch [75/500], loss:1.1456 Accuracy: 29723/50000
epoch [76/500], loss:1.1424 Accuracy: 29801/50000
epoch [77/500], loss:1.1412 Accuracy: 29873/50000
epoch [78/500], loss:1.1385 Accuracy: 29905/50000
epoch [79/500], loss:1.1358 Accuracy: 29904/50000
epoch [80/500], loss:1.1328 Accuracy: 29958/50000
epoch [81/500], loss:1.1306 Accuracy: 29964/50000
epoch [82/500], loss:1.1288 Accuracy: 30055/50000
epoch [83/500], loss:1.1260 Accuracy: 30139/50000
epoch [84/500], loss:1.1243 Accuracy: 30155/50000
epoch [85/500], loss:1.1214 Accuracy: 30221/50000
epoch [86/500], loss:1.1187 Accuracy: 30202/50000
epoch [87/500], loss:1.1157 Accuracy: 30296/50000
epoch [88/500], loss:1.1135 Accuracy: 30286/50000
epoch [89/500], loss:1.1121 Accuracy: 30332/50000
epoch [90/500], loss:1.1087 Accuracy: 30424/50000
epoch [91/500], loss:1.1074 Accuracy: 30421/50000
epoch [92/500], loss:1.1052 Accuracy: 30474/50000
epoch [93/500], loss:1.1035 Accuracy: 30506/50000
epoch [94/500], loss:1.1002 Accuracy: 30587/50000
epoch [95/500], loss:1.1000 Accuracy: 30557/50000
epoch [96/500], loss:1.0975 Accuracy: 30597/50000
epoch [97/500], loss:1.0947 Accuracy: 30614/50000
epoch [98/500], loss:1.0939 Accuracy: 30627/50000
epoch [99/500], loss:1.0902 Accuracy: 30750/50000
epoch [100/500], loss:1.0883 Accuracy: 30789/50000
epoch [101/500], loss:1.0865 Accuracy: 30823/50000
epoch [102/500], loss:1.0841 Accuracy: 30825/50000
epoch [103/500], loss:1.0831 Accuracy: 31002/50000
epoch [104/500], loss:1.0816 Accuracy: 30882/50000
epoch [105/500], loss:1.0795 Accuracy: 30962/50000
epoch [106/500], loss:1.0780 Accuracy: 30964/50000
epoch [107/500], loss:1.0754 Accuracy: 31016/50000
epoch [108/500], loss:1.0750 Accuracy: 31065/50000
epoch [109/500], loss:1.0724 Accuracy: 31051/50000
epoch [110/500], loss:1.0709 Accuracy: 31147/50000
epoch [111/500], loss:1.0698 Accuracy: 31156/50000
epoch [112/500], loss:1.0677 Accuracy: 31222/50000
epoch [113/500], loss:1.0657 Accuracy: 31244/50000
epoch [114/500], loss:1.0649 Accuracy: 31228/50000
epoch [115/500], loss:1.0620 Accuracy: 31245/50000
epoch [116/500], loss:1.0624 Accuracy: 31307/50000
epoch [117/500], loss:1.0603 Accuracy: 31314/50000
epoch [118/500], loss:1.0592 Accuracy: 31362/50000
epoch [119/500], loss:1.0568 Accuracy: 31359/50000
epoch [120/500], loss:1.0556 Accuracy: 31367/50000
epoch [121/500], loss:1.0539 Accuracy: 31442/50000
epoch [122/500], loss:1.0535 Accuracy: 31363/50000
epoch [123/500], loss:1.0518 Accuracy: 31467/50000
epoch [124/500], loss:1.0496 Accuracy: 31491/50000
epoch [125/500], loss:1.0481 Accuracy: 31514/50000
epoch [126/500], loss:1.0468 Accuracy: 31608/50000
epoch [127/500], loss:1.0466 Accuracy: 31491/50000
epoch [128/500], loss:1.0449 Accuracy: 31621/50000
epoch [129/500], loss:1.0433 Accuracy: 31657/50000
epoch [130/500], loss:1.0421 Accuracy: 31720/50000
epoch [131/500], loss:1.0405 Accuracy: 31705/50000
epoch [132/500], loss:1.0398 Accuracy: 31743/50000
epoch [133/500], loss:1.0393 Accuracy: 31722/50000
epoch [134/500], loss:1.0379 Accuracy: 31718/50000
epoch [135/500], loss:1.0356 Accuracy: 31755/50000
epoch [136/500], loss:1.0345 Accuracy: 31791/50000
epoch [137/500], loss:1.0347 Accuracy: 31787/50000
epoch [138/500], loss:1.0324 Accuracy: 31862/50000
epoch [139/500], loss:1.0319 Accuracy: 31787/50000
epoch [140/500], loss:1.0307 Accuracy: 31834/50000
epoch [141/500], loss:1.0289 Accuracy: 31893/50000
epoch [142/500], loss:1.0278 Accuracy: 31980/50000
epoch [143/500], loss:1.0266 Accuracy: 31911/50000
epoch [144/500], loss:1.0247 Accuracy: 32004/50000
epoch [145/500], loss:1.0249 Accuracy: 31985/50000
epoch [146/500], loss:1.0234 Accuracy: 32058/50000
epoch [147/500], loss:1.0235 Accuracy: 31996/50000
epoch [148/500], loss:1.0220 Accuracy: 32043/50000
epoch [149/500], loss:1.0210 Accuracy: 32013/50000
epoch [150/500], loss:1.0196 Accuracy: 32033/50000
epoch [151/500], loss:1.0193 Accuracy: 32105/50000
epoch [152/500], loss:1.0176 Accuracy: 32076/50000
epoch [153/500], loss:1.0170 Accuracy: 32083/50000
epoch [154/500], loss:1.0157 Accuracy: 32193/50000
epoch [155/500], loss:1.0153 Accuracy: 32164/50000
epoch [156/500], loss:1.0140 Accuracy: 32173/50000
epoch [157/500], loss:1.0127 Accuracy: 32252/50000
epoch [158/500], loss:1.0121 Accuracy: 32190/50000
epoch [159/500], loss:1.0118 Accuracy: 32133/50000
epoch [160/500], loss:1.0097 Accuracy: 32201/50000
epoch [161/500], loss:1.0091 Accuracy: 32279/50000
epoch [162/500], loss:1.0087 Accuracy: 32318/50000
epoch [163/500], loss:1.0074 Accuracy: 32317/50000
epoch [164/500], loss:1.0064 Accuracy: 32347/50000
epoch [165/500], loss:1.0052 Accuracy: 32349/50000
epoch [166/500], loss:1.0044 Accuracy: 32387/50000
epoch [167/500], loss:1.0036 Accuracy: 32388/50000
epoch [168/500], loss:1.0030 Accuracy: 32359/50000
epoch [169/500], loss:1.0021 Accuracy: 32438/50000
epoch [170/500], loss:1.0008 Accuracy: 32380/50000
epoch [171/500], loss:1.0009 Accuracy: 32444/50000
epoch [172/500], loss:0.9998 Accuracy: 32466/50000
epoch [173/500], loss:0.9990 Accuracy: 32434/50000
epoch [174/500], loss:0.9988 Accuracy: 32471/50000
epoch [175/500], loss:0.9964 Accuracy: 32501/50000
epoch [176/500], loss:0.9965 Accuracy: 32477/50000
epoch [177/500], loss:0.9959 Accuracy: 32497/50000
epoch [178/500], loss:0.9943 Accuracy: 32500/50000
epoch [179/500], loss:0.9938 Accuracy: 32561/50000
epoch [180/500], loss:0.9932 Accuracy: 32494/50000
epoch [181/500], loss:0.9912 Accuracy: 32569/50000
epoch [182/500], loss:0.9922 Accuracy: 32604/50000
epoch [183/500], loss:0.9916 Accuracy: 32598/50000
epoch [184/500], loss:0.9901 Accuracy: 32626/50000
epoch [185/500], loss:0.9892 Accuracy: 32695/50000
epoch [186/500], loss:0.9885 Accuracy: 32674/50000
epoch [187/500], loss:0.9875 Accuracy: 32642/50000
epoch [188/500], loss:0.9868 Accuracy: 32702/50000
epoch [189/500], loss:0.9857 Accuracy: 32733/50000
epoch [190/500], loss:0.9851 Accuracy: 32748/50000
epoch [191/500], loss:0.9851 Accuracy: 32690/50000
epoch [192/500], loss:0.9831 Accuracy: 32745/50000
epoch [193/500], loss:0.9837 Accuracy: 32635/50000
epoch [194/500], loss:0.9836 Accuracy: 32710/50000
epoch [195/500], loss:0.9813 Accuracy: 32747/50000
epoch [196/500], loss:0.9812 Accuracy: 32718/50000
epoch [197/500], loss:0.9815 Accuracy: 32839/50000
epoch [198/500], loss:0.9791 Accuracy: 32813/50000
epoch [199/500], loss:0.9802 Accuracy: 32760/50000
epoch [200/500], loss:0.9777 Accuracy: 32829/50000
epoch [201/500], loss:0.9767 Accuracy: 32837/50000
epoch [202/500], loss:0.9771 Accuracy: 32807/50000
epoch [203/500], loss:0.9758 Accuracy: 32817/50000
epoch [204/500], loss:0.9747 Accuracy: 32909/50000
epoch [205/500], loss:0.9747 Accuracy: 32887/50000
epoch [206/500], loss:0.9736 Accuracy: 32903/50000
epoch [207/500], loss:0.9735 Accuracy: 32902/50000
epoch [208/500], loss:0.9720 Accuracy: 32934/50000
epoch [209/500], loss:0.9714 Accuracy: 32962/50000
epoch [210/500], loss:0.9708 Accuracy: 32938/50000
epoch [211/500], loss:0.9700 Accuracy: 32974/50000
epoch [212/500], loss:0.9686 Accuracy: 32986/50000
epoch [213/500], loss:0.9687 Accuracy: 32950/50000
epoch [214/500], loss:0.9678 Accuracy: 32963/50000
epoch [215/500], loss:0.9678 Accuracy: 33000/50000
epoch [216/500], loss:0.9663 Accuracy: 33022/50000
epoch [217/500], loss:0.9671 Accuracy: 33011/50000
epoch [218/500], loss:0.9647 Accuracy: 33070/50000
epoch [219/500], loss:0.9642 Accuracy: 33010/50000
epoch [220/500], loss:0.9636 Accuracy: 33139/50000
epoch [221/500], loss:0.9635 Accuracy: 33068/50000
epoch [222/500], loss:0.9624 Accuracy: 33062/50000
epoch [223/500], loss:0.9622 Accuracy: 33077/50000
epoch [224/500], loss:0.9615 Accuracy: 33189/50000
epoch [225/500], loss:0.9615 Accuracy: 33153/50000
epoch [226/500], loss:0.9612 Accuracy: 33217/50000
epoch [227/500], loss:0.9596 Accuracy: 33155/50000
epoch [228/500], loss:0.9586 Accuracy: 33124/50000
epoch [229/500], loss:0.9575 Accuracy: 33150/50000
epoch [230/500], loss:0.9581 Accuracy: 33162/50000
epoch [231/500], loss:0.9581 Accuracy: 33183/50000
epoch [232/500], loss:0.9565 Accuracy: 33230/50000
epoch [233/500], loss:0.9559 Accuracy: 33220/50000
epoch [234/500], loss:0.9551 Accuracy: 33203/50000
epoch [235/500], loss:0.9542 Accuracy: 33215/50000
epoch [236/500], loss:0.9546 Accuracy: 33218/50000
epoch [237/500], loss:0.9540 Accuracy: 33230/50000
epoch [238/500], loss:0.9533 Accuracy: 33287/50000
epoch [239/500], loss:0.9523 Accuracy: 33268/50000
epoch [240/500], loss:0.9519 Accuracy: 33255/50000
epoch [241/500], loss:0.9519 Accuracy: 33292/50000
epoch [242/500], loss:0.9509 Accuracy: 33211/50000
epoch [243/500], loss:0.9514 Accuracy: 33248/50000
epoch [244/500], loss:0.9494 Accuracy: 33379/50000
epoch [245/500], loss:0.9494 Accuracy: 33249/50000
epoch [246/500], loss:0.9484 Accuracy: 33353/50000
epoch [247/500], loss:0.9480 Accuracy: 33348/50000
epoch [248/500], loss:0.9482 Accuracy: 33341/50000
epoch [249/500], loss:0.9465 Accuracy: 33391/50000
epoch [250/500], loss:0.9460 Accuracy: 33337/50000
epoch [251/500], loss:0.9460 Accuracy: 33363/50000
epoch [252/500], loss:0.9447 Accuracy: 33414/50000
epoch [253/500], loss:0.9448 Accuracy: 33389/50000
epoch [254/500], loss:0.9440 Accuracy: 33450/50000
epoch [255/500], loss:0.9435 Accuracy: 33435/50000
epoch [256/500], loss:0.9448 Accuracy: 33351/50000
epoch [257/500], loss:0.9429 Accuracy: 33433/50000
epoch [258/500], loss:0.9422 Accuracy: 33391/50000
epoch [259/500], loss:0.9410 Accuracy: 33447/50000
epoch [260/500], loss:0.9411 Accuracy: 33445/50000
epoch [261/500], loss:0.9402 Accuracy: 33496/50000
epoch [262/500], loss:0.9402 Accuracy: 33510/50000
epoch [263/500], loss:0.9395 Accuracy: 33532/50000
epoch [264/500], loss:0.9401 Accuracy: 33462/50000
epoch [265/500], loss:0.9386 Accuracy: 33541/50000
epoch [266/500], loss:0.9380 Accuracy: 33470/50000
epoch [267/500], loss:0.9372 Accuracy: 33541/50000
epoch [268/500], loss:0.9371 Accuracy: 33481/50000
epoch [269/500], loss:0.9363 Accuracy: 33548/50000
epoch [270/500], loss:0.9352 Accuracy: 33562/50000
epoch [271/500], loss:0.9362 Accuracy: 33573/50000
epoch [272/500], loss:0.9359 Accuracy: 33583/50000
epoch [273/500], loss:0.9338 Accuracy: 33541/50000
epoch [274/500], loss:0.9336 Accuracy: 33579/50000
epoch [275/500], loss:0.9334 Accuracy: 33579/50000
epoch [276/500], loss:0.9328 Accuracy: 33675/50000
epoch [277/500], loss:0.9324 Accuracy: 33666/50000
epoch [278/500], loss:0.9320 Accuracy: 33651/50000
epoch [279/500], loss:0.9310 Accuracy: 33646/50000
epoch [280/500], loss:0.9312 Accuracy: 33638/50000
epoch [281/500], loss:0.9294 Accuracy: 33693/50000
epoch [282/500], loss:0.9292 Accuracy: 33636/50000
epoch [283/500], loss:0.9292 Accuracy: 33661/50000
epoch [284/500], loss:0.9293 Accuracy: 33669/50000
epoch [285/500], loss:0.9288 Accuracy: 33689/50000
epoch [286/500], loss:0.9276 Accuracy: 33764/50000
epoch [287/500], loss:0.9279 Accuracy: 33746/50000
epoch [288/500], loss:0.9271 Accuracy: 33717/50000
epoch [289/500], loss:0.9270 Accuracy: 33834/50000
epoch [290/500], loss:0.9269 Accuracy: 33745/50000
epoch [291/500], loss:0.9256 Accuracy: 33763/50000
epoch [292/500], loss:0.9258 Accuracy: 33781/50000
epoch [293/500], loss:0.9257 Accuracy: 33690/50000
epoch [294/500], loss:0.9251 Accuracy: 33767/50000
epoch [295/500], loss:0.9247 Accuracy: 33782/50000
epoch [296/500], loss:0.9236 Accuracy: 33789/50000
epoch [297/500], loss:0.9236 Accuracy: 33843/50000
epoch [298/500], loss:0.9223 Accuracy: 33823/50000
epoch [299/500], loss:0.9225 Accuracy: 33771/50000
epoch [300/500], loss:0.9218 Accuracy: 33839/50000
epoch [301/500], loss:0.9219 Accuracy: 33736/50000
epoch [302/500], loss:0.9210 Accuracy: 33828/50000
epoch [303/500], loss:0.9204 Accuracy: 33913/50000
epoch [304/500], loss:0.9204 Accuracy: 33928/50000
epoch [305/500], loss:0.9194 Accuracy: 33894/50000
epoch [306/500], loss:0.9193 Accuracy: 33871/50000
epoch [307/500], loss:0.9186 Accuracy: 33904/50000
epoch [308/500], loss:0.9181 Accuracy: 33864/50000
epoch [309/500], loss:0.9176 Accuracy: 33936/50000
epoch [310/500], loss:0.9179 Accuracy: 33910/50000
epoch [311/500], loss:0.9169 Accuracy: 33897/50000
epoch [312/500], loss:0.9166 Accuracy: 33850/50000
epoch [313/500], loss:0.9163 Accuracy: 33953/50000
epoch [314/500], loss:0.9149 Accuracy: 33969/50000
epoch [315/500], loss:0.9146 Accuracy: 33957/50000
epoch [316/500], loss:0.9142 Accuracy: 33941/50000
epoch [317/500], loss:0.9147 Accuracy: 33951/50000
epoch [318/500], loss:0.9132 Accuracy: 34018/50000
epoch [319/500], loss:0.9141 Accuracy: 33956/50000
epoch [320/500], loss:0.9130 Accuracy: 33994/50000
epoch [321/500], loss:0.9130 Accuracy: 33956/50000
epoch [322/500], loss:0.9113 Accuracy: 33985/50000
epoch [323/500], loss:0.9120 Accuracy: 33996/50000
epoch [324/500], loss:0.9116 Accuracy: 34039/50000
epoch [325/500], loss:0.9109 Accuracy: 34037/50000
epoch [326/500], loss:0.9102 Accuracy: 34036/50000
epoch [327/500], loss:0.9103 Accuracy: 34003/50000
epoch [328/500], loss:0.9097 Accuracy: 34017/50000
epoch [329/500], loss:0.9100 Accuracy: 34042/50000
epoch [330/500], loss:0.9095 Accuracy: 34027/50000
epoch [331/500], loss:0.9084 Accuracy: 34121/50000
epoch [332/500], loss:0.9078 Accuracy: 34044/50000
epoch [333/500], loss:0.9081 Accuracy: 34039/50000
epoch [334/500], loss:0.9075 Accuracy: 34098/50000
epoch [335/500], loss:0.9080 Accuracy: 34048/50000
epoch [336/500], loss:0.9062 Accuracy: 34098/50000
epoch [337/500], loss:0.9057 Accuracy: 34139/50000
epoch [338/500], loss:0.9056 Accuracy: 34147/50000
epoch [339/500], loss:0.9064 Accuracy: 34125/50000
epoch [340/500], loss:0.9053 Accuracy: 34183/50000
epoch [341/500], loss:0.9051 Accuracy: 34045/50000
epoch [342/500], loss:0.9036 Accuracy: 34170/50000
epoch [343/500], loss:0.9036 Accuracy: 34124/50000
epoch [344/500], loss:0.9039 Accuracy: 34167/50000
epoch [345/500], loss:0.9026 Accuracy: 34174/50000
epoch [346/500], loss:0.9023 Accuracy: 34208/50000
epoch [347/500], loss:0.9027 Accuracy: 34187/50000
epoch [348/500], loss:0.9016 Accuracy: 34146/50000
epoch [349/500], loss:0.9020 Accuracy: 34165/50000
epoch [350/500], loss:0.9013 Accuracy: 34193/50000
epoch [351/500], loss:0.9003 Accuracy: 34214/50000
epoch [352/500], loss:0.9001 Accuracy: 34233/50000
epoch [353/500], loss:0.9002 Accuracy: 34293/50000
epoch [354/500], loss:0.8993 Accuracy: 34188/50000
epoch [355/500], loss:0.8983 Accuracy: 34244/50000
epoch [356/500], loss:0.8988 Accuracy: 34236/50000
epoch [357/500], loss:0.8986 Accuracy: 34282/50000
epoch [358/500], loss:0.8987 Accuracy: 34224/50000
epoch [359/500], loss:0.8984 Accuracy: 34303/50000
epoch [360/500], loss:0.8975 Accuracy: 34302/50000
epoch [361/500], loss:0.8975 Accuracy: 34244/50000
epoch [362/500], loss:0.8960 Accuracy: 34284/50000
epoch [363/500], loss:0.8963 Accuracy: 34367/50000
epoch [364/500], loss:0.8963 Accuracy: 34261/50000
epoch [365/500], loss:0.8945 Accuracy: 34314/50000
epoch [366/500], loss:0.8947 Accuracy: 34311/50000
epoch [367/500], loss:0.8947 Accuracy: 34271/50000
epoch [368/500], loss:0.8942 Accuracy: 34337/50000
epoch [369/500], loss:0.8945 Accuracy: 34312/50000
epoch [370/500], loss:0.8941 Accuracy: 34328/50000
epoch [371/500], loss:0.8929 Accuracy: 34349/50000
epoch [372/500], loss:0.8934 Accuracy: 34313/50000
epoch [373/500], loss:0.8923 Accuracy: 34322/50000
epoch [374/500], loss:0.8920 Accuracy: 34317/50000
epoch [375/500], loss:0.8913 Accuracy: 34361/50000
epoch [376/500], loss:0.8918 Accuracy: 34304/50000
epoch [377/500], loss:0.8908 Accuracy: 34357/50000
epoch [378/500], loss:0.8902 Accuracy: 34407/50000
epoch [379/500], loss:0.8900 Accuracy: 34414/50000
epoch [380/500], loss:0.8903 Accuracy: 34374/50000
epoch [381/500], loss:0.8900 Accuracy: 34411/50000
epoch [382/500], loss:0.8891 Accuracy: 34399/50000
epoch [383/500], loss:0.8898 Accuracy: 34415/50000
epoch [384/500], loss:0.8884 Accuracy: 34415/50000
epoch [385/500], loss:0.8878 Accuracy: 34437/50000
epoch [386/500], loss:0.8879 Accuracy: 34363/50000
epoch [387/500], loss:0.8873 Accuracy: 34461/50000
epoch [388/500], loss:0.8878 Accuracy: 34411/50000
epoch [389/500], loss:0.8880 Accuracy: 34457/50000
epoch [390/500], loss:0.8864 Accuracy: 34432/50000
epoch [391/500], loss:0.8857 Accuracy: 34519/50000
epoch [392/500], loss:0.8853 Accuracy: 34444/50000
epoch [393/500], loss:0.8853 Accuracy: 34486/50000
epoch [394/500], loss:0.8853 Accuracy: 34488/50000
epoch [395/500], loss:0.8855 Accuracy: 34528/50000
epoch [396/500], loss:0.8841 Accuracy: 34502/50000
epoch [397/500], loss:0.8836 Accuracy: 34493/50000
epoch [398/500], loss:0.8844 Accuracy: 34477/50000
epoch [399/500], loss:0.8833 Accuracy: 34482/50000
epoch [400/500], loss:0.8827 Accuracy: 34511/50000
epoch [401/500], loss:0.8845 Accuracy: 34528/50000
epoch [402/500], loss:0.8819 Accuracy: 34537/50000
epoch [403/500], loss:0.8817 Accuracy: 34527/50000
epoch [404/500], loss:0.8818 Accuracy: 34561/50000
epoch [405/500], loss:0.8813 Accuracy: 34538/50000
epoch [406/500], loss:0.8805 Accuracy: 34582/50000
epoch [407/500], loss:0.8801 Accuracy: 34542/50000
epoch [408/500], loss:0.8811 Accuracy: 34500/50000
epoch [409/500], loss:0.8792 Accuracy: 34521/50000
epoch [410/500], loss:0.8795 Accuracy: 34559/50000
epoch [411/500], loss:0.8796 Accuracy: 34521/50000
epoch [412/500], loss:0.8799 Accuracy: 34549/50000
epoch [413/500], loss:0.8783 Accuracy: 34556/50000
epoch [414/500], loss:0.8779 Accuracy: 34574/50000
epoch [415/500], loss:0.8781 Accuracy: 34610/50000
epoch [416/500], loss:0.8780 Accuracy: 34590/50000
epoch [417/500], loss:0.8776 Accuracy: 34578/50000
epoch [418/500], loss:0.8765 Accuracy: 34625/50000
epoch [419/500], loss:0.8761 Accuracy: 34719/50000
epoch [420/500], loss:0.8764 Accuracy: 34646/50000
epoch [421/500], loss:0.8762 Accuracy: 34683/50000
epoch [422/500], loss:0.8761 Accuracy: 34667/50000
epoch [423/500], loss:0.8756 Accuracy: 34590/50000
epoch [424/500], loss:0.8746 Accuracy: 34694/50000
epoch [425/500], loss:0.8749 Accuracy: 34653/50000
epoch [426/500], loss:0.8744 Accuracy: 34639/50000
epoch [427/500], loss:0.8743 Accuracy: 34650/50000
epoch [428/500], loss:0.8739 Accuracy: 34730/50000
epoch [429/500], loss:0.8735 Accuracy: 34704/50000
epoch [430/500], loss:0.8734 Accuracy: 34718/50000
epoch [431/500], loss:0.8725 Accuracy: 34709/50000
epoch [432/500], loss:0.8713 Accuracy: 34747/50000
epoch [433/500], loss:0.8718 Accuracy: 34711/50000
epoch [434/500], loss:0.8722 Accuracy: 34739/50000
epoch [435/500], loss:0.8713 Accuracy: 34716/50000
epoch [436/500], loss:0.8710 Accuracy: 34769/50000
epoch [437/500], loss:0.8718 Accuracy: 34681/50000
epoch [438/500], loss:0.8711 Accuracy: 34671/50000
epoch [439/500], loss:0.8709 Accuracy: 34720/50000
epoch [440/500], loss:0.8695 Accuracy: 34719/50000
epoch [441/500], loss:0.8696 Accuracy: 34747/50000
epoch [442/500], loss:0.8702 Accuracy: 34735/50000
epoch [443/500], loss:0.8690 Accuracy: 34802/50000
epoch [444/500], loss:0.8686 Accuracy: 34819/50000
epoch [445/500], loss:0.8682 Accuracy: 34831/50000
epoch [446/500], loss:0.8679 Accuracy: 34779/50000
epoch [447/500], loss:0.8681 Accuracy: 34761/50000
epoch [448/500], loss:0.8674 Accuracy: 34876/50000
epoch [449/500], loss:0.8685 Accuracy: 34763/50000
epoch [450/500], loss:0.8675 Accuracy: 34748/50000
epoch [451/500], loss:0.8665 Accuracy: 34792/50000
epoch [452/500], loss:0.8666 Accuracy: 34817/50000
epoch [453/500], loss:0.8660 Accuracy: 34794/50000
epoch [454/500], loss:0.8658 Accuracy: 34771/50000
epoch [455/500], loss:0.8653 Accuracy: 34813/50000
epoch [456/500], loss:0.8648 Accuracy: 34837/50000
epoch [457/500], loss:0.8662 Accuracy: 34770/50000
epoch [458/500], loss:0.8640 Accuracy: 34862/50000
epoch [459/500], loss:0.8641 Accuracy: 34792/50000
epoch [460/500], loss:0.8647 Accuracy: 34842/50000
epoch [461/500], loss:0.8636 Accuracy: 34837/50000
epoch [462/500], loss:0.8631 Accuracy: 34856/50000
epoch [463/500], loss:0.8633 Accuracy: 34817/50000
epoch [464/500], loss:0.8644 Accuracy: 34864/50000
epoch [465/500], loss:0.8632 Accuracy: 34891/50000
epoch [466/500], loss:0.8616 Accuracy: 34895/50000
epoch [467/500], loss:0.8612 Accuracy: 34913/50000
epoch [468/500], loss:0.8613 Accuracy: 34959/50000
epoch [469/500], loss:0.8617 Accuracy: 34888/50000
epoch [470/500], loss:0.8619 Accuracy: 34857/50000
epoch [471/500], loss:0.8610 Accuracy: 34943/50000
epoch [472/500], loss:0.8611 Accuracy: 34914/50000
epoch [473/500], loss:0.8603 Accuracy: 34884/50000
epoch [474/500], loss:0.8596 Accuracy: 34960/50000
epoch [475/500], loss:0.8606 Accuracy: 34897/50000
epoch [476/500], loss:0.8582 Accuracy: 34891/50000
epoch [477/500], loss:0.8602 Accuracy: 34933/50000
epoch [478/500], loss:0.8593 Accuracy: 34867/50000
epoch [479/500], loss:0.8594 Accuracy: 34957/50000
epoch [480/500], loss:0.8576 Accuracy: 34945/50000
epoch [481/500], loss:0.8585 Accuracy: 34915/50000
