epoch [1/5000], loss:2.0062 Accuracy: 13599/50000
epoch [60/5000], loss:0.9430 Accuracy: 33519/50000
epoch [61/5000], loss:0.9400 Accuracy: 33517/50000
epoch [62/5000], loss:0.9340 Accuracy: 33707/50000
epoch [63/5000], loss:0.9320 Accuracy: 33723/50000
epoch [64/5000], loss:0.9263 Accuracy: 33776/50000
epoch [65/5000], loss:0.9231 Accuracy: 33837/50000
epoch [66/5000], loss:0.9223 Accuracy: 33887/50000
epoch [67/5000], loss:0.9163 Accuracy: 33906/50000
epoch [68/5000], loss:0.9134 Accuracy: 33966/50000
epoch [69/5000], loss:0.9083 Accuracy: 34095/50000
epoch [70/5000], loss:0.9040 Accuracy: 34228/50000
epoch [71/5000], loss:0.9031 Accuracy: 34219/50000
epoch [72/5000], loss:0.8965 Accuracy: 34325/50000
epoch [73/5000], loss:0.8954 Accuracy: 34285/50000
epoch [74/5000], loss:0.8916 Accuracy: 34407/50000
epoch [75/5000], loss:0.8870 Accuracy: 34493/50000
epoch [76/5000], loss:0.8863 Accuracy: 34491/50000
epoch [77/5000], loss:0.8821 Accuracy: 34587/50000
epoch [78/5000], loss:0.8772 Accuracy: 34742/50000
epoch [79/5000], loss:0.8761 Accuracy: 34741/50000
epoch [80/5000], loss:0.8734 Accuracy: 34719/50000
epoch [81/5000], loss:0.8694 Accuracy: 34816/50000
epoch [82/5000], loss:0.8661 Accuracy: 34891/50000
epoch [83/5000], loss:0.8624 Accuracy: 34910/50000
epoch [84/5000], loss:0.8616 Accuracy: 34959/50000
epoch [85/5000], loss:0.8579 Accuracy: 35015/50000
epoch [86/5000], loss:0.8549 Accuracy: 35144/50000
epoch [87/5000], loss:0.8525 Accuracy: 35142/50000
epoch [88/5000], loss:0.8495 Accuracy: 35195/50000
epoch [89/5000], loss:0.8457 Accuracy: 35302/50000
epoch [90/5000], loss:0.8445 Accuracy: 35272/50000
epoch [91/5000], loss:0.8402 Accuracy: 35391/50000
epoch [92/5000], loss:0.8377 Accuracy: 35476/50000
epoch [93/5000], loss:0.8367 Accuracy: 35399/50000
epoch [94/5000], loss:0.8329 Accuracy: 35554/50000
epoch [95/5000], loss:0.8320 Accuracy: 35457/50000
epoch [96/5000], loss:0.8290 Accuracy: 35616/50000
epoch [97/5000], loss:0.8251 Accuracy: 35678/50000
epoch [98/5000], loss:0.8239 Accuracy: 35713/50000
epoch [99/5000], loss:0.8215 Accuracy: 35783/50000
epoch [100/5000], loss:0.8193 Accuracy: 35732/50000
epoch [101/5000], loss:0.8174 Accuracy: 35782/50000
epoch [102/5000], loss:0.8145 Accuracy: 35874/50000
epoch [103/5000], loss:0.8116 Accuracy: 35921/50000
epoch [104/5000], loss:0.8088 Accuracy: 35956/50000
epoch [105/5000], loss:0.8077 Accuracy: 36005/50000
epoch [106/5000], loss:0.8059 Accuracy: 35977/50000
epoch [107/5000], loss:0.8020 Accuracy: 36084/50000
epoch [108/5000], loss:0.8016 Accuracy: 36086/50000
epoch [109/5000], loss:0.7992 Accuracy: 36174/50000
epoch [110/5000], loss:0.7975 Accuracy: 36151/50000
epoch [111/5000], loss:0.7945 Accuracy: 36130/50000
epoch [112/5000], loss:0.7921 Accuracy: 36306/50000
epoch [113/5000], loss:0.7918 Accuracy: 36257/50000
epoch [114/5000], loss:0.7879 Accuracy: 36323/50000
epoch [115/5000], loss:0.7883 Accuracy: 36324/50000
epoch [116/5000], loss:0.7847 Accuracy: 36362/50000
epoch [117/5000], loss:0.7832 Accuracy: 36366/50000
epoch [118/5000], loss:0.7806 Accuracy: 36462/50000
epoch [119/5000], loss:0.7803 Accuracy: 36419/50000
epoch [120/5000], loss:0.7765 Accuracy: 36490/50000
epoch [121/5000], loss:0.7741 Accuracy: 36566/50000
epoch [122/5000], loss:0.7731 Accuracy: 36467/50000
epoch [123/5000], loss:0.7715 Accuracy: 36617/50000
epoch [124/5000], loss:0.7716 Accuracy: 36558/50000
epoch [125/5000], loss:0.7667 Accuracy: 36743/50000
epoch [126/5000], loss:0.7680 Accuracy: 36646/50000
epoch [127/5000], loss:0.7655 Accuracy: 36717/50000
epoch [128/5000], loss:0.7616 Accuracy: 36767/50000
epoch [129/5000], loss:0.7613 Accuracy: 36780/50000
epoch [130/5000], loss:0.7599 Accuracy: 36831/50000
epoch [131/5000], loss:0.7584 Accuracy: 36813/50000
epoch [132/5000], loss:0.7571 Accuracy: 36810/50000
epoch [133/5000], loss:0.7530 Accuracy: 36924/50000
epoch [134/5000], loss:0.7533 Accuracy: 36951/50000
epoch [135/5000], loss:0.7525 Accuracy: 36996/50000
epoch [136/5000], loss:0.7486 Accuracy: 37022/50000
epoch [137/5000], loss:0.7485 Accuracy: 37006/50000
epoch [138/5000], loss:0.7464 Accuracy: 37055/50000
epoch [139/5000], loss:0.7455 Accuracy: 37059/50000
epoch [140/5000], loss:0.7425 Accuracy: 37120/50000
epoch [141/5000], loss:0.7429 Accuracy: 37111/50000
epoch [142/5000], loss:0.7420 Accuracy: 37156/50000
epoch [143/5000], loss:0.7392 Accuracy: 37239/50000
epoch [144/5000], loss:0.7365 Accuracy: 37246/50000
epoch [145/5000], loss:0.7350 Accuracy: 37263/50000
epoch [146/5000], loss:0.7342 Accuracy: 37267/50000
epoch [147/5000], loss:0.7322 Accuracy: 37297/50000
epoch [148/5000], loss:0.7306 Accuracy: 37318/50000
epoch [149/5000], loss:0.7307 Accuracy: 37369/50000
epoch [150/5000], loss:0.7289 Accuracy: 37365/50000
epoch [151/5000], loss:0.7265 Accuracy: 37470/50000
epoch [152/5000], loss:0.7250 Accuracy: 37454/50000
epoch [153/5000], loss:0.7234 Accuracy: 37484/50000
epoch [154/5000], loss:0.7226 Accuracy: 37563/50000
epoch [155/5000], loss:0.7210 Accuracy: 37495/50000
epoch [156/5000], loss:0.7187 Accuracy: 37534/50000
epoch [157/5000], loss:0.7189 Accuracy: 37556/50000
epoch [158/5000], loss:0.7173 Accuracy: 37586/50000
epoch [159/5000], loss:0.7156 Accuracy: 37575/50000
epoch [160/5000], loss:0.7136 Accuracy: 37631/50000
epoch [161/5000], loss:0.7126 Accuracy: 37623/50000
epoch [162/5000], loss:0.7104 Accuracy: 37699/50000
epoch [163/5000], loss:0.7105 Accuracy: 37743/50000
epoch [164/5000], loss:0.7103 Accuracy: 37694/50000
epoch [165/5000], loss:0.7080 Accuracy: 37796/50000
epoch [166/5000], loss:0.7069 Accuracy: 37794/50000
epoch [167/5000], loss:0.7042 Accuracy: 37743/50000
epoch [168/5000], loss:0.7034 Accuracy: 37891/50000
epoch [169/5000], loss:0.7018 Accuracy: 37910/50000
epoch [170/5000], loss:0.7013 Accuracy: 37873/50000
epoch [171/5000], loss:0.6997 Accuracy: 37842/50000
epoch [172/5000], loss:0.6991 Accuracy: 37917/50000
epoch [173/5000], loss:0.6985 Accuracy: 37918/50000
epoch [174/5000], loss:0.6973 Accuracy: 37916/50000
epoch [175/5000], loss:0.6942 Accuracy: 37985/50000
epoch [176/5000], loss:0.6913 Accuracy: 38027/50000
epoch [177/5000], loss:0.6910 Accuracy: 38003/50000
epoch [178/5000], loss:0.6904 Accuracy: 38045/50000
epoch [179/5000], loss:0.6900 Accuracy: 38093/50000
epoch [180/5000], loss:0.6899 Accuracy: 38051/50000
epoch [181/5000], loss:0.6895 Accuracy: 38051/50000
epoch [182/5000], loss:0.6849 Accuracy: 38111/50000
epoch [183/5000], loss:0.6856 Accuracy: 38159/50000
epoch [184/5000], loss:0.6840 Accuracy: 38183/50000
epoch [185/5000], loss:0.6840 Accuracy: 38192/50000
epoch [186/5000], loss:0.6810 Accuracy: 38285/50000
epoch [187/5000], loss:0.6802 Accuracy: 38231/50000
epoch [188/5000], loss:0.6780 Accuracy: 38217/50000
epoch [189/5000], loss:0.6766 Accuracy: 38301/50000
epoch [190/5000], loss:0.6779 Accuracy: 38319/50000
epoch [191/5000], loss:0.6758 Accuracy: 38270/50000
epoch [192/5000], loss:0.6740 Accuracy: 38368/50000
epoch [193/5000], loss:0.6724 Accuracy: 38420/50000
epoch [194/5000], loss:0.6723 Accuracy: 38370/50000
epoch [195/5000], loss:0.6707 Accuracy: 38422/50000
epoch [196/5000], loss:0.6701 Accuracy: 38330/50000
epoch [197/5000], loss:0.6685 Accuracy: 38411/50000
epoch [198/5000], loss:0.6683 Accuracy: 38420/50000
epoch [199/5000], loss:0.6665 Accuracy: 38453/50000
epoch [200/5000], loss:0.6659 Accuracy: 38439/50000
epoch [201/5000], loss:0.6660 Accuracy: 38460/50000
epoch [202/5000], loss:0.6621 Accuracy: 38554/50000
epoch [203/5000], loss:0.6640 Accuracy: 38436/50000
epoch [204/5000], loss:0.6619 Accuracy: 38542/50000
epoch [205/5000], loss:0.6589 Accuracy: 38617/50000
epoch [206/5000], loss:0.6580 Accuracy: 38620/50000
epoch [207/5000], loss:0.6580 Accuracy: 38647/50000
epoch [208/5000], loss:0.6604 Accuracy: 38607/50000
epoch [209/5000], loss:0.6559 Accuracy: 38674/50000
epoch [210/5000], loss:0.6564 Accuracy: 38664/50000
epoch [211/5000], loss:0.6537 Accuracy: 38702/50000
epoch [212/5000], loss:0.6533 Accuracy: 38693/50000
epoch [213/5000], loss:0.6530 Accuracy: 38681/50000
epoch [214/5000], loss:0.6516 Accuracy: 38785/50000
epoch [215/5000], loss:0.6496 Accuracy: 38739/50000
epoch [216/5000], loss:0.6493 Accuracy: 38781/50000
epoch [217/5000], loss:0.6495 Accuracy: 38767/50000
epoch [218/5000], loss:0.6477 Accuracy: 38781/50000
epoch [219/5000], loss:0.6472 Accuracy: 38853/50000
epoch [220/5000], loss:0.6463 Accuracy: 38870/50000
epoch [221/5000], loss:0.6438 Accuracy: 38891/50000
epoch [222/5000], loss:0.6435 Accuracy: 38871/50000
epoch [223/5000], loss:0.6418 Accuracy: 38890/50000
epoch [224/5000], loss:0.6420 Accuracy: 38935/50000
epoch [225/5000], loss:0.6416 Accuracy: 38879/50000
epoch [226/5000], loss:0.6414 Accuracy: 38923/50000
epoch [227/5000], loss:0.6388 Accuracy: 38976/50000
epoch [228/5000], loss:0.6373 Accuracy: 38925/50000
epoch [229/5000], loss:0.6372 Accuracy: 38959/50000
epoch [230/5000], loss:0.6368 Accuracy: 38988/50000
epoch [231/5000], loss:0.6362 Accuracy: 39025/50000
epoch [232/5000], loss:0.6353 Accuracy: 38953/50000
epoch [233/5000], loss:0.6337 Accuracy: 39075/50000
epoch [234/5000], loss:0.6332 Accuracy: 39066/50000
epoch [235/5000], loss:0.6319 Accuracy: 39003/50000
epoch [236/5000], loss:0.6310 Accuracy: 39101/50000
epoch [237/5000], loss:0.6302 Accuracy: 39064/50000
epoch [238/5000], loss:0.6296 Accuracy: 39187/50000
epoch [239/5000], loss:0.6273 Accuracy: 39122/50000
epoch [240/5000], loss:0.6273 Accuracy: 39158/50000
epoch [241/5000], loss:0.6259 Accuracy: 39226/50000
epoch [242/5000], loss:0.6263 Accuracy: 39234/50000
epoch [243/5000], loss:0.6240 Accuracy: 39162/50000
epoch [244/5000], loss:0.6231 Accuracy: 39211/50000
epoch [245/5000], loss:0.6233 Accuracy: 39211/50000
epoch [246/5000], loss:0.6223 Accuracy: 39321/50000
epoch [247/5000], loss:0.6213 Accuracy: 39236/50000
epoch [248/5000], loss:0.6207 Accuracy: 39220/50000
epoch [249/5000], loss:0.6208 Accuracy: 39260/50000
epoch [250/5000], loss:0.6192 Accuracy: 39278/50000
epoch [251/5000], loss:0.6175 Accuracy: 39304/50000
epoch [252/5000], loss:0.6170 Accuracy: 39350/50000
epoch [253/5000], loss:0.6187 Accuracy: 39313/50000
epoch [254/5000], loss:0.6149 Accuracy: 39372/50000
epoch [255/5000], loss:0.6170 Accuracy: 39311/50000
epoch [256/5000], loss:0.6146 Accuracy: 39447/50000
epoch [257/5000], loss:0.6155 Accuracy: 39334/50000
epoch [258/5000], loss:0.6128 Accuracy: 39434/50000
epoch [259/5000], loss:0.6123 Accuracy: 39432/50000
epoch [260/5000], loss:0.6125 Accuracy: 39423/50000
epoch [261/5000], loss:0.6097 Accuracy: 39476/50000
epoch [262/5000], loss:0.6101 Accuracy: 39433/50000
epoch [263/5000], loss:0.6094 Accuracy: 39449/50000
epoch [264/5000], loss:0.6088 Accuracy: 39503/50000
epoch [265/5000], loss:0.6059 Accuracy: 39524/50000
epoch [266/5000], loss:0.6080 Accuracy: 39492/50000
epoch [267/5000], loss:0.6076 Accuracy: 39507/50000
epoch [268/5000], loss:0.6047 Accuracy: 39474/50000
epoch [269/5000], loss:0.6053 Accuracy: 39431/50000
epoch [270/5000], loss:0.6041 Accuracy: 39515/50000
epoch [271/5000], loss:0.6018 Accuracy: 39584/50000
epoch [272/5000], loss:0.6023 Accuracy: 39619/50000
epoch [273/5000], loss:0.6021 Accuracy: 39602/50000
epoch [274/5000], loss:0.6023 Accuracy: 39520/50000
epoch [275/5000], loss:0.6004 Accuracy: 39624/50000
epoch [276/5000], loss:0.5991 Accuracy: 39662/50000
epoch [277/5000], loss:0.6009 Accuracy: 39594/50000
epoch [278/5000], loss:0.5972 Accuracy: 39662/50000
epoch [279/5000], loss:0.5959 Accuracy: 39643/50000
epoch [280/5000], loss:0.5968 Accuracy: 39712/50000
epoch [281/5000], loss:0.5956 Accuracy: 39637/50000
epoch [282/5000], loss:0.5960 Accuracy: 39674/50000
epoch [283/5000], loss:0.5940 Accuracy: 39726/50000
epoch [284/5000], loss:0.5960 Accuracy: 39673/50000
epoch [285/5000], loss:0.5927 Accuracy: 39703/50000
epoch [286/5000], loss:0.5930 Accuracy: 39728/50000
epoch [287/5000], loss:0.5926 Accuracy: 39762/50000
epoch [288/5000], loss:0.5899 Accuracy: 39807/50000
epoch [289/5000], loss:0.5898 Accuracy: 39790/50000
epoch [290/5000], loss:0.5882 Accuracy: 39852/50000
epoch [291/5000], loss:0.5887 Accuracy: 39788/50000
epoch [292/5000], loss:0.5886 Accuracy: 39769/50000
epoch [293/5000], loss:0.5879 Accuracy: 39813/50000
epoch [294/5000], loss:0.5858 Accuracy: 39824/50000
epoch [295/5000], loss:0.5864 Accuracy: 39838/50000
epoch [296/5000], loss:0.5849 Accuracy: 39885/50000
epoch [297/5000], loss:0.5838 Accuracy: 39894/50000
epoch [298/5000], loss:0.5848 Accuracy: 39835/50000
epoch [299/5000], loss:0.5836 Accuracy: 39874/50000
epoch [300/5000], loss:0.5825 Accuracy: 39864/50000
epoch [301/5000], loss:0.5826 Accuracy: 39924/50000
epoch [302/5000], loss:0.5819 Accuracy: 39943/50000
epoch [303/5000], loss:0.5803 Accuracy: 39944/50000
epoch [304/5000], loss:0.5794 Accuracy: 39950/50000
epoch [305/5000], loss:0.5781 Accuracy: 39976/50000
epoch [306/5000], loss:0.5795 Accuracy: 39934/50000
epoch [307/5000], loss:0.5765 Accuracy: 40002/50000
epoch [308/5000], loss:0.5777 Accuracy: 40051/50000
epoch [309/5000], loss:0.5768 Accuracy: 40005/50000
epoch [310/5000], loss:0.5771 Accuracy: 40043/50000
epoch [311/5000], loss:0.5746 Accuracy: 39981/50000
epoch [312/5000], loss:0.5758 Accuracy: 40036/50000
epoch [313/5000], loss:0.5734 Accuracy: 40065/50000
epoch [314/5000], loss:0.5756 Accuracy: 40002/50000
epoch [315/5000], loss:0.5731 Accuracy: 40029/50000
epoch [316/5000], loss:0.5732 Accuracy: 40060/50000
epoch [317/5000], loss:0.5736 Accuracy: 39979/50000
epoch [318/5000], loss:0.5716 Accuracy: 40116/50000
epoch [319/5000], loss:0.5694 Accuracy: 40152/50000
epoch [320/5000], loss:0.5703 Accuracy: 40132/50000
epoch [321/5000], loss:0.5716 Accuracy: 40078/50000
epoch [322/5000], loss:0.5681 Accuracy: 40146/50000
epoch [323/5000], loss:0.5688 Accuracy: 40133/50000
epoch [324/5000], loss:0.5689 Accuracy: 40149/50000
epoch [325/5000], loss:0.5668 Accuracy: 40212/50000
epoch [326/5000], loss:0.5656 Accuracy: 40119/50000
epoch [327/5000], loss:0.5660 Accuracy: 40167/50000
epoch [328/5000], loss:0.5642 Accuracy: 40169/50000
epoch [329/5000], loss:0.5655 Accuracy: 40195/50000
epoch [330/5000], loss:0.5654 Accuracy: 40250/50000
epoch [331/5000], loss:0.5638 Accuracy: 40226/50000
epoch [332/5000], loss:0.5620 Accuracy: 40127/50000
epoch [333/5000], loss:0.5614 Accuracy: 40242/50000
epoch [334/5000], loss:0.5607 Accuracy: 40269/50000
epoch [335/5000], loss:0.5617 Accuracy: 40240/50000
epoch [336/5000], loss:0.5599 Accuracy: 40323/50000
epoch [337/5000], loss:0.5615 Accuracy: 40262/50000
epoch [338/5000], loss:0.5597 Accuracy: 40273/50000
epoch [339/5000], loss:0.5601 Accuracy: 40280/50000
epoch [340/5000], loss:0.5588 Accuracy: 40282/50000
epoch [341/5000], loss:0.5577 Accuracy: 40344/50000
epoch [342/5000], loss:0.5572 Accuracy: 40304/50000
epoch [343/5000], loss:0.5563 Accuracy: 40376/50000
epoch [344/5000], loss:0.5564 Accuracy: 40322/50000
epoch [345/5000], loss:0.5555 Accuracy: 40331/50000
epoch [346/5000], loss:0.5546 Accuracy: 40377/50000
epoch [347/5000], loss:0.5551 Accuracy: 40323/50000
epoch [348/5000], loss:0.5542 Accuracy: 40375/50000
epoch [349/5000], loss:0.5526 Accuracy: 40368/50000
epoch [350/5000], loss:0.5537 Accuracy: 40371/50000
epoch [351/5000], loss:0.5511 Accuracy: 40443/50000
epoch [352/5000], loss:0.5535 Accuracy: 40390/50000
epoch [353/5000], loss:0.5509 Accuracy: 40422/50000
epoch [354/5000], loss:0.5506 Accuracy: 40450/50000
epoch [355/5000], loss:0.5505 Accuracy: 40426/50000
epoch [356/5000], loss:0.5496 Accuracy: 40495/50000
epoch [357/5000], loss:0.5482 Accuracy: 40478/50000
epoch [358/5000], loss:0.5498 Accuracy: 40449/50000
epoch [359/5000], loss:0.5481 Accuracy: 40503/50000
epoch [360/5000], loss:0.5467 Accuracy: 40607/50000
epoch [361/5000], loss:0.5483 Accuracy: 40487/50000
epoch [362/5000], loss:0.5467 Accuracy: 40471/50000
epoch [363/5000], loss:0.5452 Accuracy: 40472/50000
epoch [364/5000], loss:0.5448 Accuracy: 40557/50000
epoch [365/5000], loss:0.5459 Accuracy: 40544/50000
epoch [366/5000], loss:0.5428 Accuracy: 40544/50000
epoch [367/5000], loss:0.5446 Accuracy: 40513/50000
epoch [368/5000], loss:0.5429 Accuracy: 40499/50000
epoch [369/5000], loss:0.5432 Accuracy: 40610/50000
epoch [370/5000], loss:0.5407 Accuracy: 40617/50000
epoch [371/5000], loss:0.5419 Accuracy: 40590/50000
epoch [372/5000], loss:0.5425 Accuracy: 40544/50000
epoch [373/5000], loss:0.5400 Accuracy: 40673/50000
epoch [374/5000], loss:0.5411 Accuracy: 40614/50000
epoch [375/5000], loss:0.5388 Accuracy: 40690/50000
epoch [376/5000], loss:0.5402 Accuracy: 40644/50000
epoch [377/5000], loss:0.5372 Accuracy: 40731/50000
epoch [378/5000], loss:0.5375 Accuracy: 40646/50000
epoch [379/5000], loss:0.5362 Accuracy: 40665/50000
epoch [380/5000], loss:0.5378 Accuracy: 40663/50000
epoch [381/5000], loss:0.5376 Accuracy: 40696/50000
epoch [382/5000], loss:0.5373 Accuracy: 40646/50000
epoch [383/5000], loss:0.5358 Accuracy: 40675/50000
epoch [384/5000], loss:0.5356 Accuracy: 40740/50000
epoch [385/5000], loss:0.5345 Accuracy: 40802/50000
epoch [386/5000], loss:0.5332 Accuracy: 40722/50000
epoch [387/5000], loss:0.5332 Accuracy: 40777/50000
epoch [388/5000], loss:0.5344 Accuracy: 40684/50000
epoch [389/5000], loss:0.5316 Accuracy: 40760/50000
epoch [390/5000], loss:0.5312 Accuracy: 40811/50000
epoch [391/5000], loss:0.5323 Accuracy: 40745/50000
epoch [392/5000], loss:0.5298 Accuracy: 40759/50000
epoch [393/5000], loss:0.5304 Accuracy: 40759/50000
epoch [394/5000], loss:0.5305 Accuracy: 40771/50000
epoch [395/5000], loss:0.5299 Accuracy: 40774/50000
epoch [396/5000], loss:0.5295 Accuracy: 40883/50000
epoch [397/5000], loss:0.5272 Accuracy: 40815/50000
epoch [398/5000], loss:0.5284 Accuracy: 40808/50000
epoch [399/5000], loss:0.5283 Accuracy: 40828/50000
epoch [400/5000], loss:0.5288 Accuracy: 40807/50000
epoch [401/5000], loss:0.5273 Accuracy: 40861/50000
epoch [402/5000], loss:0.5272 Accuracy: 40835/50000
epoch [403/5000], loss:0.5244 Accuracy: 40909/50000
epoch [404/5000], loss:0.5270 Accuracy: 40818/50000
epoch [405/5000], loss:0.5246 Accuracy: 40914/50000
epoch [406/5000], loss:0.5247 Accuracy: 40943/50000
epoch [407/5000], loss:0.5239 Accuracy: 40953/50000
epoch [408/5000], loss:0.5253 Accuracy: 40919/50000
epoch [409/5000], loss:0.5229 Accuracy: 40850/50000
epoch [410/5000], loss:0.5240 Accuracy: 40852/50000
epoch [411/5000], loss:0.5228 Accuracy: 40928/50000
epoch [412/5000], loss:0.5206 Accuracy: 41020/50000
epoch [413/5000], loss:0.5201 Accuracy: 40982/50000
epoch [414/5000], loss:0.5218 Accuracy: 40939/50000
epoch [415/5000], loss:0.5198 Accuracy: 40935/50000
epoch [416/5000], loss:0.5214 Accuracy: 40906/50000
epoch [417/5000], loss:0.5199 Accuracy: 40946/50000
epoch [418/5000], loss:0.5189 Accuracy: 40997/50000
epoch [419/5000], loss:0.5180 Accuracy: 40998/50000
epoch [420/5000], loss:0.5197 Accuracy: 40959/50000
epoch [421/5000], loss:0.5193 Accuracy: 40997/50000
epoch [422/5000], loss:0.5188 Accuracy: 41104/50000
epoch [423/5000], loss:0.5173 Accuracy: 40987/50000
epoch [424/5000], loss:0.5167 Accuracy: 40981/50000
epoch [425/5000], loss:0.5158 Accuracy: 41060/50000
epoch [426/5000], loss:0.5144 Accuracy: 41073/50000
epoch [427/5000], loss:0.5142 Accuracy: 41098/50000
epoch [428/5000], loss:0.5160 Accuracy: 40980/50000
epoch [429/5000], loss:0.5143 Accuracy: 41097/50000
epoch [430/5000], loss:0.5137 Accuracy: 41118/50000
epoch [431/5000], loss:0.5155 Accuracy: 41087/50000
epoch [432/5000], loss:0.5123 Accuracy: 41052/50000
epoch [433/5000], loss:0.5123 Accuracy: 41046/50000
epoch [434/5000], loss:0.5116 Accuracy: 41168/50000
epoch [435/5000], loss:0.5115 Accuracy: 41082/50000
epoch [436/5000], loss:0.5114 Accuracy: 41052/50000
epoch [437/5000], loss:0.5103 Accuracy: 41064/50000
epoch [438/5000], loss:0.5113 Accuracy: 41166/50000
epoch [439/5000], loss:0.5104 Accuracy: 41196/50000
epoch [440/5000], loss:0.5076 Accuracy: 41235/50000
epoch [441/5000], loss:0.5100 Accuracy: 41126/50000
epoch [442/5000], loss:0.5097 Accuracy: 41094/50000
epoch [443/5000], loss:0.5093 Accuracy: 41119/50000
epoch [444/5000], loss:0.5084 Accuracy: 41145/50000
epoch [445/5000], loss:0.5064 Accuracy: 41282/50000
epoch [446/5000], loss:0.5067 Accuracy: 41143/50000
epoch [447/5000], loss:0.5060 Accuracy: 41235/50000
epoch [448/5000], loss:0.5066 Accuracy: 41160/50000
epoch [449/5000], loss:0.5063 Accuracy: 41198/50000
epoch [450/5000], loss:0.5050 Accuracy: 41266/50000
epoch [451/5000], loss:0.5044 Accuracy: 41302/50000
epoch [452/5000], loss:0.5040 Accuracy: 41189/50000
epoch [453/5000], loss:0.5049 Accuracy: 41228/50000
epoch [454/5000], loss:0.5031 Accuracy: 41214/50000
epoch [455/5000], loss:0.5040 Accuracy: 41238/50000
epoch [456/5000], loss:0.5030 Accuracy: 41234/50000
epoch [457/5000], loss:0.5022 Accuracy: 41270/50000
epoch [458/5000], loss:0.5028 Accuracy: 41251/50000
epoch [459/5000], loss:0.5032 Accuracy: 41252/50000
epoch [460/5000], loss:0.5016 Accuracy: 41309/50000
epoch [461/5000], loss:0.5005 Accuracy: 41283/50000
epoch [462/5000], loss:0.5009 Accuracy: 41272/50000
epoch [463/5000], loss:0.4997 Accuracy: 41292/50000
epoch [464/5000], loss:0.4988 Accuracy: 41346/50000
epoch [465/5000], loss:0.4983 Accuracy: 41295/50000
