16
epoch [1/500], loss:2.1243 Accuracy: 11918/50000
epoch [2/500], loss:1.8916 Accuracy: 16176/50000
epoch [3/500], loss:1.7951 Accuracy: 17738/50000
epoch [4/500], loss:1.7237 Accuracy: 18858/50000
epoch [5/500], loss:1.6730 Accuracy: 19550/50000
epoch [6/500], loss:1.6352 Accuracy: 20208/50000
epoch [7/500], loss:1.6068 Accuracy: 20745/50000
epoch [8/500], loss:1.5831 Accuracy: 21128/50000
epoch [9/500], loss:1.5624 Accuracy: 21468/50000
epoch [10/500], loss:1.5435 Accuracy: 21958/50000
epoch [11/500], loss:1.5264 Accuracy: 22086/50000
epoch [12/500], loss:1.5110 Accuracy: 22510/50000
epoch [13/500], loss:1.4968 Accuracy: 22760/50000
epoch [14/500], loss:1.4832 Accuracy: 23007/50000
epoch [15/500], loss:1.4711 Accuracy: 23268/50000
epoch [16/500], loss:1.4587 Accuracy: 23560/50000
epoch [17/500], loss:1.4474 Accuracy: 23858/50000
epoch [18/500], loss:1.4384 Accuracy: 24006/50000
epoch [19/500], loss:1.4287 Accuracy: 24178/50000
epoch [20/500], loss:1.4195 Accuracy: 24423/50000
epoch [21/500], loss:1.4121 Accuracy: 24527/50000
epoch [22/500], loss:1.4037 Accuracy: 24689/50000
epoch [23/500], loss:1.3950 Accuracy: 24897/50000
epoch [24/500], loss:1.3881 Accuracy: 25088/50000
epoch [25/500], loss:1.3813 Accuracy: 25187/50000
epoch [26/500], loss:1.3749 Accuracy: 25296/50000
epoch [27/500], loss:1.3673 Accuracy: 25481/50000
epoch [28/500], loss:1.3618 Accuracy: 25562/50000
epoch [29/500], loss:1.3551 Accuracy: 25722/50000
epoch [30/500], loss:1.3486 Accuracy: 25889/50000
epoch [31/500], loss:1.3433 Accuracy: 25965/50000
epoch [32/500], loss:1.3375 Accuracy: 26071/50000
epoch [33/500], loss:1.3310 Accuracy: 26242/50000
epoch [34/500], loss:1.3262 Accuracy: 26359/50000
epoch [35/500], loss:1.3198 Accuracy: 26471/50000
epoch [36/500], loss:1.3141 Accuracy: 26540/50000
epoch [37/500], loss:1.3089 Accuracy: 26693/50000
epoch [38/500], loss:1.3038 Accuracy: 26820/50000
epoch [39/500], loss:1.2987 Accuracy: 26919/50000
epoch [40/500], loss:1.2942 Accuracy: 27036/50000
epoch [41/500], loss:1.2890 Accuracy: 27132/50000
epoch [42/500], loss:1.2838 Accuracy: 27183/50000
epoch [43/500], loss:1.2791 Accuracy: 27325/50000
epoch [44/500], loss:1.2743 Accuracy: 27429/50000
epoch [45/500], loss:1.2704 Accuracy: 27479/50000
