21
epoch [1/500], loss:2.2083 Accuracy: 8266/50000
epoch [2/500], loss:1.8379 Accuracy: 16787/50000
epoch [3/500], loss:1.7291 Accuracy: 18643/50000
epoch [4/500], loss:1.6778 Accuracy: 19556/50000
epoch [5/500], loss:1.6408 Accuracy: 20194/50000
epoch [6/500], loss:1.6088 Accuracy: 20799/50000
epoch [7/500], loss:1.5831 Accuracy: 21218/50000
epoch [8/500], loss:1.5638 Accuracy: 21569/50000
epoch [9/500], loss:1.5470 Accuracy: 21857/50000
epoch [10/500], loss:1.5319 Accuracy: 22225/50000
epoch [11/500], loss:1.5179 Accuracy: 22457/50000
epoch [12/500], loss:1.5059 Accuracy: 22741/50000
epoch [13/500], loss:1.4947 Accuracy: 22910/50000
epoch [14/500], loss:1.4841 Accuracy: 23108/50000
epoch [15/500], loss:1.4736 Accuracy: 23276/50000
epoch [16/500], loss:1.4639 Accuracy: 23499/50000
epoch [17/500], loss:1.4554 Accuracy: 23631/50000
epoch [18/500], loss:1.4472 Accuracy: 23812/50000
epoch [19/500], loss:1.4381 Accuracy: 23921/50000
epoch [20/500], loss:1.4299 Accuracy: 24160/50000
epoch [21/500], loss:1.4224 Accuracy: 24267/50000
epoch [22/500], loss:1.4150 Accuracy: 24430/50000
epoch [23/500], loss:1.4089 Accuracy: 24528/50000
epoch [24/500], loss:1.4013 Accuracy: 24633/50000
epoch [25/500], loss:1.3947 Accuracy: 24849/50000
epoch [26/500], loss:1.3885 Accuracy: 24942/50000
epoch [27/500], loss:1.3822 Accuracy: 25122/50000
epoch [28/500], loss:1.3765 Accuracy: 25235/50000
epoch [29/500], loss:1.3710 Accuracy: 25340/50000
epoch [30/500], loss:1.3654 Accuracy: 25469/50000
epoch [31/500], loss:1.3596 Accuracy: 25634/50000
epoch [32/500], loss:1.3549 Accuracy: 25677/50000
epoch [33/500], loss:1.3506 Accuracy: 25754/50000
epoch [34/500], loss:1.3447 Accuracy: 25883/50000
epoch [35/500], loss:1.3401 Accuracy: 25969/50000
epoch [36/500], loss:1.3371 Accuracy: 26071/50000
epoch [37/500], loss:1.3318 Accuracy: 26138/50000
epoch [38/500], loss:1.3275 Accuracy: 26278/50000
epoch [39/500], loss:1.3237 Accuracy: 26331/50000
epoch [40/500], loss:1.3192 Accuracy: 26449/50000
epoch [41/500], loss:1.3151 Accuracy: 26447/50000
epoch [42/500], loss:1.3109 Accuracy: 26638/50000
epoch [43/500], loss:1.3083 Accuracy: 26634/50000
epoch [44/500], loss:1.3042 Accuracy: 26748/50000
epoch [45/500], loss:1.3003 Accuracy: 26820/50000
epoch [46/500], loss:1.2970 Accuracy: 26857/50000
epoch [47/500], loss:1.2934 Accuracy: 26956/50000
epoch [48/500], loss:1.2897 Accuracy: 27034/50000
epoch [49/500], loss:1.2863 Accuracy: 27039/50000
epoch [50/500], loss:1.2828 Accuracy: 27197/50000
epoch [51/500], loss:1.2791 Accuracy: 27197/50000
epoch [52/500], loss:1.2768 Accuracy: 27260/50000
epoch [53/500], loss:1.2735 Accuracy: 27262/50000
epoch [54/500], loss:1.2700 Accuracy: 27329/50000
epoch [55/500], loss:1.2675 Accuracy: 27394/50000
epoch [56/500], loss:1.2637 Accuracy: 27500/50000
epoch [57/500], loss:1.2605 Accuracy: 27463/50000
epoch [58/500], loss:1.2582 Accuracy: 27554/50000
epoch [59/500], loss:1.2550 Accuracy: 27620/50000
epoch [60/500], loss:1.2526 Accuracy: 27603/50000
epoch [61/500], loss:1.2496 Accuracy: 27725/50000
epoch [62/500], loss:1.2469 Accuracy: 27789/50000
epoch [63/500], loss:1.2443 Accuracy: 27862/50000
epoch [64/500], loss:1.2408 Accuracy: 27890/50000
epoch [65/500], loss:1.2383 Accuracy: 27957/50000
epoch [66/500], loss:1.2365 Accuracy: 27977/50000
epoch [67/500], loss:1.2325 Accuracy: 28095/50000
epoch [68/500], loss:1.2295 Accuracy: 28085/50000
epoch [69/500], loss:1.2282 Accuracy: 28085/50000
epoch [70/500], loss:1.2256 Accuracy: 28157/50000
epoch [71/500], loss:1.2232 Accuracy: 28255/50000
epoch [72/500], loss:1.2200 Accuracy: 28289/50000
epoch [73/500], loss:1.2185 Accuracy: 28363/50000
epoch [74/500], loss:1.2163 Accuracy: 28313/50000
epoch [75/500], loss:1.2128 Accuracy: 28504/50000
epoch [76/500], loss:1.2105 Accuracy: 28448/50000
epoch [77/500], loss:1.2078 Accuracy: 28565/50000
epoch [78/500], loss:1.2064 Accuracy: 28662/50000
epoch [79/500], loss:1.2029 Accuracy: 28572/50000
epoch [80/500], loss:1.2015 Accuracy: 28702/50000
epoch [81/500], loss:1.1987 Accuracy: 28671/50000
epoch [82/500], loss:1.1968 Accuracy: 28772/50000
epoch [83/500], loss:1.1934 Accuracy: 28765/50000
epoch [84/500], loss:1.1913 Accuracy: 28824/50000
epoch [85/500], loss:1.1891 Accuracy: 28876/50000
epoch [86/500], loss:1.1873 Accuracy: 28971/50000
epoch [87/500], loss:1.1847 Accuracy: 28982/50000
epoch [88/500], loss:1.1827 Accuracy: 28964/50000
epoch [89/500], loss:1.1807 Accuracy: 29038/50000
epoch [90/500], loss:1.1780 Accuracy: 29053/50000
epoch [91/500], loss:1.1759 Accuracy: 29123/50000
epoch [92/500], loss:1.1739 Accuracy: 29157/50000
epoch [93/500], loss:1.1712 Accuracy: 29190/50000
epoch [94/500], loss:1.1700 Accuracy: 29267/50000
epoch [95/500], loss:1.1689 Accuracy: 29260/50000
epoch [96/500], loss:1.1672 Accuracy: 29265/50000
epoch [97/500], loss:1.1649 Accuracy: 29338/50000
epoch [98/500], loss:1.1629 Accuracy: 29319/50000
epoch [99/500], loss:1.1601 Accuracy: 29476/50000
epoch [100/500], loss:1.1595 Accuracy: 29447/50000
epoch [101/500], loss:1.1587 Accuracy: 29394/50000
epoch [102/500], loss:1.1564 Accuracy: 29457/50000
epoch [103/500], loss:1.1540 Accuracy: 29581/50000
epoch [104/500], loss:1.1527 Accuracy: 29530/50000
epoch [105/500], loss:1.1519 Accuracy: 29572/50000
